Date,Foreign,Regional,Local,Retail,Institutional
2/5/2008 0:00,344915426.4,137355700.8,1043903326,917230846.3,608943606.7
2/6/2008 0:00,374541227,131162297.4,953112694.4,891903622.3,565455237.7
2/7/2008 0:00,302959541.4,84610322.38,977112755.2,884314337.1,480368281.9
2/10/2008 0:00,59730282.5,72595266.42,786601874.1,758115124,160812299
2/11/2008 0:00,194194779.3,123903417.5,874472196.3,848261858,343117156
2/12/2008 0:00,183001283,104378509.5,1068185266,657449053.6,698116005.4
2/13/2008 0:00,351540000,91140000,860622000,747348000,554652000
2/14/2008 0:00,373331428.1,130665999.8,931892680.1,880200636.2,555689471.8
2/17/2008 0:00,173007114.2,182933751.9,1062150234,1083421600,334669499.6
2/18/2008 0:00,396999426,4113355163,1009040208,920818113,4593062803
2/19/2008 0:00,648935337.6,211126222.8,1364542114,1373431639,848949653.9
2/20/2008 0:00,598308920.9,183203119.2,1537514785,1449391766,869635059.4
2/21/2008 0:00,686502235.4,225565020.2,1539726442,1392618820,1059174878
2/28/2008 0:00,548575756.1,288598549.9,1547937677,1488309877,896802105.6
3/2/2008 0:00,312027137.8,156013568.9,1895801246,1694874680,668967272.7
3/3/2008 0:00,449177402.8,199067258.1,1903899673,1773740312,778404021.9
3/4/2008 0:00,401861014,207094019.5,1856449960,1691267826,774137168.1
3/5/2008 0:00,633282882.7,269880047.1,1768916744,1830374577,841705097.3
3/6/2008 0:00,529993270.1,193199517.2,1887611499,1402001902,1208802384
3/9/2008 0:00,372461436.7,236811901.1,1692170478,1462256011,836888660.2
3/10/2008 0:00,467384483,203421225.8,1750875550,1610418037,811263221.8
3/11/2008 0:00,677667132,197859016.6,1597711559,1444370821,1028866887
3/12/2008 0:00,1027941660,325726369.6,2880774775,1844372690,2385839902
3/13/2008 0:00,393915967.7,241834486.5,1857388582,1543253063,949885972.7
3/16/2008 0:00,148843521.4,173244098.7,2117970108,1525036080,915021648
3/17/2008 0:00,200865268.2,396301745.3,2117228502,1777929063,936466453
3/18/2008 0:00,805535810,151828739.1,1151367938,1050148779,1058583708
3/19/2008 0:00,514754155.7,277803830.1,1248074560,1329781569,712893652.1
3/23/2008 0:00,298422739.1,85015780.33,1351577406,1079179905,655836019.7
3/24/2008 0:00,192270161.1,22319186.43,728846066.8,1268495961,487948113
3/25/2008 0:00,395129110.9,161544498.4,1626360153,1246512278,936521483.9
3/26/2008 0:00,434748191.6,233913429.2,1694100290,1500353813,862408097.5
3/27/2008 0:00,398594737.9,230880012.1,1550816685,1387458186,790655135.9
3/30/2008 0:00,278615686.8,122090020.1,2732938141,1352381761,1778131574
3/31/2008 0:00,452056946.2,352824933.6,10220897295,1433351293,9592427882
4/1/2008 0:00,378007806.9,117048102.7,1423765445,1264503273,654318082.1
4/2/2008 0:00,516575189.9,101688029.5,1415497371,1218222593,815537996.6
4/3/2008 0:00,395445269,129512642.7,1201877324,1017105954,709729282
4/6/2008 0:00,166980872.7,100430524.9,942594926.4,845794420.5,364211903.5
4/7/2008 0:00,616016299.3,206981476.5,4105132618,1350307728,3577822666
4/8/2008 0:00,503878889.5,220617243.5,2001897210,1813964002,909705670.8
4/9/2008 0:00,335685981.5,358638869.1,2177655213,1864922119,1004188834
4/10/2008 0:00,172171334.6,131660432.3,1721713346,1498903384,526641729.4
4/13/2008 0:00,103914171.7,194562704.4,1912462947,1669259566,541680256.6
4/14/2008 0:00,357818503.2,283869345.9,1743768839,1529077737,856378951
4/15/2008 0:00,308282081.3,253067380.2,1739263086,1499999381,800613166.4
4/16/2008 0:00,310094086.6,202330893.4,1686823861,1598853907,600394933.6
4/17/2008 0:00,315368330.1,150175395.3,1413525908,1299017169,578175271.8
4/20/2008 0:00,336534033.9,85038169.86,1387750559,1270144580,539178183.4
4/21/2008 0:00,459818397.6,53645479.72,1400530203,1067161864,848748125.6
4/22/2008 0:00,431889499.7,361918575.2,1618982426,1194331298,1218459203
4/23/2008 0:00,271750684.9,87752825.33,2474063527,942635188.2,1888101113
5/4/2008 0:00,307907396.8,218202092.2,1898358202,1052218978,1372248713
5/5/2008 0:00,621423550.1,331611670.2,1830830818,1457419357,1329233334
5/6/2008 0:00,437345861.4,187433940.6,3837933069,406106871.3,4056606000
5/7/2008 0:00,367576429.8,144405026,1678161438,1398103206,789851733
5/8/2008 0:00,381748652.3,335722219,1989966379,1754419338,953017912
5/11/2008 0:00,266766091.5,127481141.1,1966514639,1487279979,873481892.6
5/12/2008 0:00,534346632.1,201016114,1809145026,1526704663,1017803109
5/13/2008 0:00,449743434.8,292333232.6,1756497971,914478317.5,1584096320
5/14/2008 0:00,361488566,231205884.8,1242272889,1078960796,756006544.1
5/15/2008 0:00,514651169.3,183951622.8,1368269374,847417588.1,1219454578
5/18/2008 0:00,308136403.3,80270827.74,906283539,731500285.1,563190485
5/19/2008 0:00,449724018.7,157403406.5,1439116860,940332039.1,1103868046
5/20/2008 0:00,460462213.3,118634369.4,1433666192,1138085645,872666378
5/21/2008 0:00,377723437,151493357.1,1490694634,1056413677,963497751.2
5/22/2008 0:00,233894140.3,162068380.7,1445723623,1351797630,489888514.3
5/25/2008 0:00,109500000,82500000,1308000000,1278000000,222000000
5/26/2008 0:00,184228869.4,255334748.8,1176479096,1166782840,449259874.5
5/27/2008 0:00,410305117.7,527535151.4,1853351008,1736120974,1055070303
5/28/2008 0:00,406760307.2,217406371.1,1713536237,1353529988,984172927.2
5/29/2008 0:00,756948837,285084626.9,1418050256,1474575656,983050437.6
6/1/2008 0:00,145000000,135000000,2220000000,1292500000,1207500000
6/2/2008 0:00,276383992.3,146320937.1,1383726393,1306049846,500381476.2
6/3/2008 0:00,195066350.3,143344212,1139364819,1080253804,397521577.5
6/4/2008 0:00,383208667.3,261967507,1519844545,1264372100,900648619.1
6/5/2008 0:00,347966456,100596937.5,1200566730,888881136.3,760248986.7
6/8/2008 0:00,151869645.1,190236713.3,1258120112,1224548928,374078915.3
6/9/2008 0:00,256500000,118500000,1125000000,1150500000,349500000
6/10/2008 0:00,241500000,113400000,1745100000,1304100000,795900000
6/11/2008 0:00,317876172,113722940.9,938556801.1,968700231.2,401455682.8
6/12/2008 0:00,300553676.3,164331506.5,1697371481,1165456342,996800322.1
6/15/2008 0:00,262803303.1,87117117.06,1102031531,921989488.9,529962462.1
6/16/2008 0:00,279536520,97687493.54,1127163387,1011441279,491443236.7
6/17/2008 0:00,263071183.7,514106430.8,942241886.5,930205950,789213551
6/18/2008 0:00,192299664.1,178563973.8,1002705391,824141417.4,549427611.6
6/19/2008 0:00,176822587.2,117881724.8,884112936,766231211.2,412586036.8
6/22/2008 0:00,70400000,50600000,979000000,754600000,345400000
6/23/2008 0:00,161200000,106600000,1032200000,989300000,310700000
6/24/2008 0:00,235959495.9,99210242.6,1005509216,946519341.5,394159612.5
6/25/2008 0:00,349539148.7,104501395,1347707645,1304465689,497282500.2
6/26/2008 0:00,477355932.9,211424081,962970619,953060115.2,698690517.8
6/29/2008 0:00,91164733.05,79098812.5,1170394293,671669577.3,668988261.7
6/30/2008 0:00,78048254.71,50822119.35,1686205317,317638245.9,1497437445
7/2/2008 0:00,363015138.2,67157800.57,1384902752,752711889.1,1063634355
7/3/2008 0:00,344524617.5,111195776,1368984062,1312474733,510406840.7
7/6/2008 0:00,127588436.4,121100888.8,832568610.7,814187225.8,267070710.2
7/7/2008 0:00,221837687.4,160040045.9,1202677177,1186831628,397723282.4
7/8/2008 0:00,285330581.9,128678497.7,1025231944,605628146.9,793051176.1
7/9/2008 0:00,466306392.4,144006385.9,1675502871,989758176,1296057473
7/10/2008 0:00,313437573.3,103507291.6,1040904313,858673165.8,599176012.2
7/13/2008 0:00,148443801.6,86592217.57,795823713.9,703046337.9,327813395.1
7/14/2008 0:00,221320171.6,89987322.53,903521360,745435523.1,470609375.9
7/15/2008 0:00,333000000,153000000,1014000000,822000000,678000000
7/16/2008 0:00,270756389,98100140.93,939145349.1,906445302.1,401556576.9
7/17/2008 0:00,192158511.6,45563358.43,752785921.9,655716158.3,334791633.7
7/20/2008 0:00,142401456.6,92515595.99,673005610.1,667563516.2,239452130.8
7/21/2008 0:00,175792498.9,187371645.5,690538199.3,705275295,347374399
7/22/2008 0:00,246931270,65028163.63,567678293.3,532527934.6,346231033.4
7/24/2008 0:00,319768201.8,72578966.87,659521916.3,604824723.9,452303706.6
7/27/2008 0:00,94707017.63,61669685.9,944867687.5,740036230.8,361208160.2
7/28/2008 0:00,295827478,91320656.25,897772085.3,724134217.8,562072208.2
7/29/2008 0:00,145082037.8,84535990.5,912760221.8,793952883.8,348425366.3
7/30/2008 0:00,342062325.3,85770851.71,593248391,549341883.6,471739684.4
7/31/2008 0:00,233301027.5,59778199.22,537173540.2,479055846.6,351196920.4
8/3/2008 0:00,116541388.6,68141686.22,452155114.2,451518276,185319913
8/4/2008 0:00,208743760.7,64228849.44,574679179.2,543409870.9,301706569.1
8/5/2008 0:00,176896374.9,133935826.7,531531488.4,500364031.9,341999658.1
8/6/2008 0:00,309251849.2,78417433.19,716801607.6,482653778.9,621817111.1
8/7/2008 0:00,204232880,116849657.7,695001442.3,599489548.2,416594431.8
8/10/2008 0:00,104123791.8,100040505.8,815636368.9,687012861.4,333808626.6
8/11/2008 0:00,133850251.5,142894187.4,627649152.2,580620685.4,323772905.6
8/12/2008 0:00,127152370.3,118799294.8,682167825.9,602349549.7,325769941.3
8/13/2008 0:00,246993327.6,132567040.3,1015882161,600040287.5,795402241.5
8/14/2008 0:00,329054573.8,80799877.54,761158266.7,573796231.8,597216486.2
8/17/2008 0:00,143280900,64518300,630938700,576475200,261424800
8/18/2008 0:00,131906500,68227500,712295100,550368500,359331500
8/19/2008 0:00,166565800,78794600,753037000,554554400,442845600
8/20/2008 0:00,170924000,133140800,595535200,516370400,383229600
8/21/2008 0:00,225622208.8,74278916.48,628585330.7,521809388.3,406677067.7
8/24/2008 0:00,166366666.1,88382291.39,488702081.8,453052081.9,289656249.1
8/25/2008 0:00,105695026.4,101522854.3,488839497.2,475627618.9,219734397.1
8/26/2008 0:00,68599376.78,101716317.3,2197545553,418692747.9,1946803003
8/27/2008 0:00,84926100,117060300,563113600,462120400,302979600
8/28/2008 0:00,232034956.8,100548481.3,635195694.2,573319705.8,393492614.2
8/31/2008 0:00,182207607.4,65299836.17,805715720.5,704606296.7,348616867.3
9/1/2008 0:00,216639318.5,70115630.05,611264467.1,512383450.4,386534883.6
9/2/2008 0:00,123538653,112873445.6,652355189.4,593696548.4,295070739.6
9/3/2008 0:00,281490959.5,139221160.5,595500730.1,573144047.4,443068802.6
9/4/2008 0:00,267131348.7,264895940,585677099.3,570029237.9,547675150.1
9/7/2008 0:00,201330512.2,72153131.53,890276542.3,778555564.4,385204621.6
9/8/2008 0:00,312332352.9,119230607.8,865717891.2,851462057.6,444522809.4
9/9/2008 0:00,234538939.7,109370490,872533464.9,817848219.9,397379447.1
9/10/2008 0:00,175470390,148474945.3,800864856.7,692883078.3,431927113.7
9/11/2008 0:00,408135169.9,86482173.56,1022613772,779856793.1,737374321.9
9/14/2008 0:00,88753848.3,52926606.79,672575033.9,631048004,183207485
9/15/2008 0:00,210240365.8,127222375.2,740692981,678159949.1,399995772.9
9/16/2008 0:00,185060811.1,135641162.6,730779907.3,625631719.2,425850161.8
9/17/2008 0:00,268890169,123241327.4,728244207.6,534419210.8,585956493.2
9/18/2008 0:00,373645929.9,112757055.8,619058345.4,563785278.8,541676052.2
9/21/2008 0:00,279088085.7,86245970.92,603721796.4,617288578.4,351767274.6
9/22/2008 0:00,198718863.3,69285120.91,493370970.8,449211223.5,312163731.6
9/23/2008 0:00,112988747.2,76540764.26,417936871.5,375414224.7,232052158.3
9/24/2008 0:00,94119888.2,75295910.56,554583341.2,486527422.1,237471717.9
9/25/2008 0:00,455017383.6,68579175.04,566050333.7,433246216.9,655312117.1
10/7/2008 0:00,165200400,28038600,565318800,259925400,497874600
10/8/2008 0:00,183044027.1,130918906.8,898249166.1,489733688.4,722478411.6
10/9/2008 0:00,47152991.92,53624971.2,823790505.9,478926466.9,445642002.1
10/12/2008 0:00,103610111.1,23964243.39,577256333.5,366511957.8,338318730.2
10/13/2008 0:00,417551372.6,92315779.66,910375611.7,535431522,884811242
10/14/2008 0:00,319642472.4,61055303.72,817662204.7,676396992.2,520765825.8
10/15/2008 0:00,244954632.5,28528852.78,711253812.3,476136715.3,507616828.7
10/16/2008 0:00,133670779.2,38756616.44,617733009,444514662.1,346436693.9
10/19/2008 0:00,25197125.85,23517317.46,511221686.7,306844999.2,253091130.8
10/20/2008 0:00,120731268.5,55584197.87,421961760.2,323942314.5,273737232.5
10/21/2008 0:00,173746085,72631560.14,465696473.8,432228990.2,332538613.6
10/22/2008 0:00,102599992.3,38377096.35,642228959.4,442511417.1,340694630.9
10/23/2008 0:00,82095306.17,50169353.77,519936939.1,349230826.3,302319222.7
10/26/2008 0:00,85698000,74589000,368713000,335386000,193614000
10/27/2008 0:00,157257349.4,20744586.51,491178274.1,319198960.2,349981249.8
10/28/2008 0:00,132935252.9,87787431.17,615348088.9,428904306.5,407166466.5
10/29/2008 0:00,179880072.1,59960024.05,539640216.4,506934748.8,271766862.2
10/30/2008 0:00,137514159.6,51995403.65,494640484.7,411174178.8,272975869.2
11/2/2008 0:00,98179514.12,32726504.71,648296474.2,477651128.2,301551364.8
11/3/2008 0:00,244450286.1,52526507.75,713148355.2,612135840.3,397989308.7
11/4/2008 0:00,185000000,54000000,761000000,579000000,421000000
11/5/2008 0:00,356400000,81400000,708400000,566500000,533500000
11/6/2008 0:00,181622611.9,73443023.39,738400127,678851729.7,313621559.3
11/9/2008 0:00,182969200,33751600,671479200,596870400,291329600
11/10/2008 0:00,79049628.69,105770629.9,928554793.4,817217288.2,296157763.8
11/11/2008 0:00,50472105.99,56207572.58,1040413639,876379295,270714023
11/12/2008 0:00,59901184.08,52308076.24,731469388.7,657225667.6,186452981.4
11/13/2008 0:00,54967868.69,47386093.7,845367911.6,630235046.2,317486827.8
11/16/2008 0:00,81290682.13,34227655.63,597557821.2,566182470.2,146893688.8
11/17/2008 0:00,143197500.3,59285589.29,709602899.4,668559029.9,243526959.1
11/18/2008 0:00,119339020.1,58099259.77,608471977.3,528389213.8,256735918.2
11/19/2008 0:00,131956800,42796800,717738000,451149600,440450400
11/20/2008 0:00,73701519.76,38121475.74,523534933.5,503838837.7,131519091.3
11/23/2008 0:00,82076428.8,47193946.56,554699864.6,286583530.6,397386709.4
11/24/2008 0:00,74635202.34,23721265.86,480210991.8,368547472,210019988
11/25/2008 0:00,174941079.8,24563644.77,399608562.4,355274179.2,243839107.8
11/26/2008 0:00,138551873,30030947.85,513938721.1,460702040.9,221819501.2
11/27/2008 0:00,134561877.2,26123734.4,332215037.4,256308337.5,236592311.5
11/30/2008 0:00,86843386.03,27393551.3,468604579.7,368938680.3,213902836.7
12/1/2008 0:00,269762971.3,45392807.67,333312902,250308910.9,398159770.1
12/2/2008 0:00,104962095.1,30900056.04,355105405.9,273686210.6,216790869.4
12/3/2008 0:00,65066210.62,56759885.86,569675439.8,362017320.8,330176409.2
12/4/2008 0:00,193427191,52687257.25,475628801.8,401289247,320454003
12/10/2008 0:00,79265100,26695500,327327900,269829900,140870100
12/11/2008 0:00,119973761.9,31104308.64,483703738.5,426573375.6,208208433.4
12/14/2008 0:00,56931094.27,64889204.22,490342005.5,484220382.5,127941921.5
12/15/2008 0:00,133156359.3,25939550.52,417914980.6,348742845.9,227691610.1
12/16/2008 0:00,234302278.6,82749614.28,611789283.1,483480892.4,446290054.6
12/17/2008 0:00,155813715.1,58260780.41,463376439.5,403760757.3,273690177.7
12/18/2008 0:00,94096312.94,18909306.91,337215973.2,331813314,118408279
12/21/2008 0:00,73778635.91,17119904.47,316310615.8,262505201.8,145111571.2
12/22/2008 0:00,114419656.4,21986522.22,312298356.4,288965720.5,159738814.5
12/23/2008 0:00,48710734.64,23500793.03,355502905.5,323883656.7,103403489.3
12/24/2008 0:00,40396476.06,20919603.68,299006059.4,263659142.9,97023679.12
12/25/2008 0:00,4370186.142,11653829.71,712340341.1,330677418.1,397686938.9
12/28/2008 0:00,10264987,9155258.673,258011835.3,186434358.4,90997722.57
1/4/2009 0:00,15046200,9259200,554394600,197915400,380784600
1/5/2009 0:00,98250593.42,39704006.93,535667618.9,500001307.6,172947962.4
1/6/2009 0:00,73010436.82,41419382.43,587593611.7,549684346.5,152339084.5
1/8/2009 0:00,88412766.57,24296638.14,562197210.3,521702813.4,153203801.6
1/11/2009 0:00,20735982.32,22565627.82,566580222.9,523888494.5,85993338.45
1/12/2009 0:00,114394563.5,22457828.42,564954746.1,503195717.9,198611420.1
1/13/2009 0:00,147087872.6,25670996.64,521051850.7,466934614.6,226876105.4
1/14/2009 0:00,99338438.04,16980929.58,732727111.4,395655659.2,453390819.8
1/15/2009 0:00,47071619.35,20416605.98,499639718.7,214941490.8,352186453.2
1/18/2009 0:00,58135310.35,29067655.18,431862305.5,393970540.7,125094730.3
1/19/2009 0:00,78074582.3,39037291.15,592657056.6,542973231.5,166795698.6
1/20/2009 0:00,54203535.54,45074519.03,471285477.4,409664616,160898916
1/21/2009 0:00,71786587.22,41390464.7,533548959.1,462409097.9,184316913.1
1/22/2009 0:00,67375821.08,23435068.2,495065815.7,257199873.5,328676831.5
1/25/2009 0:00,41107811.75,28579716.74,321815440.5,265830516,125672453
1/26/2009 0:00,101803407.4,27528472.42,390073260.1,303332601.8,216072538.2
1/27/2009 0:00,206706074.3,39670862.74,449603111,383485006.4,312495041.6
1/28/2009 0:00,57926966.06,19145353.19,413834172.8,355907206.7,134999285.3
1/29/2009 0:00,90101303.02,108973873.3,409717411.7,426154811.6,182637776.4
2/1/2009 0:00,37422118.59,18903956.81,329854756.6,287803097.6,97991939.4
2/2/2009 0:00,120787557.6,32764236.28,335466658.1,321774141.4,167244310.6
2/3/2009 0:00,111703191.5,16967573.39,342650718.1,267239280.9,204082202.1
2/4/2009 0:00,197055391.1,42479006.47,351041789.6,329802286.4,260183914.6
2/5/2009 0:00,157787054.2,25673825.76,351410490.1,346061776.4,188809593.6
2/8/2009 0:00,19496224.64,13208046.15,256121242.7,204150452.4,82980985.58
2/9/2009 0:00,161081774.9,28277678.35,315599088.8,267628027.3,237330514.7
2/10/2009 0:00,214324766.2,29767328.64,418065593.3,294365805.4,367130386.6
2/11/2009 0:00,146465069.7,48347692.91,516893716.9,393180502.7,317814981.3
2/12/2009 0:00,128572243.9,30809938.64,433116637.4,340686821.5,251811998.5
2/15/2009 0:00,72681805.22,42109299.85,462048618.9,365716385,211123339
2/16/2009 0:00,89311892.81,23816504.75,1871580331,418773541.8,1565935187
2/17/2009 0:00,112447781.5,37107767.9,974922265.6,413807835.9,710669979.1
2/18/2009 0:00,114623158.3,36496926.02,419144384.7,302810433,267454036
2/19/2009 0:00,84261780.76,32073839.13,427288772.1,340852493.8,202771898.2
2/22/2009 0:00,26013825.7,22045615,392411947,317015943.7,123896356.3
2/23/2009 0:00,54621758.1,27310879.05,388944587.9,293827388.4,177049836.6
2/24/2009 0:00,145074883.4,21981042.95,321900162.2,260841709.6,227625911.4
2/25/2009 0:00,92775575.37,23370946.47,592772187.7,258496832.1,449713666.9
2/26/2009 0:00,72921269.95,25337051.42,519718542.6,317640108.1,300336755.9
3/1/2009 0:00,34759938.99,16181350.91,548368003.1,311041523.1,288267769.9
3/2/2009 0:00,48848129.09,31085173.06,475159073.9,314182284.8,240910091.2
3/3/2009 0:00,35931500,27438600,590583200,388060200,265239800
3/4/2009 0:00,76083909.66,30298902.08,567599432.2,457176766.9,216132168.1
3/5/2009 0:00,254642240.9,24861520.56,473875649.5,492710134.8,260669276.2
3/8/2009 0:00,9121757.61,19980992.86,405266659.5,293633721.2,140735688.8
3/10/2009 0:00,90165111.87,41658564.35,438841588.8,416585643.5,154079621.6
3/11/2009 0:00,77603649.94,75952508.45,672840156.4,535795412.9,289775331.1
3/12/2009 0:00,74767937.5,51957380.3,506901271.2,419460801.9,214165787.1
3/15/2009 0:00,72010400,49916300,696373300,460702900,357597100
3/16/2009 0:00,90801056.37,41661661.16,935785004.5,558693558.6,509554163.4
3/17/2009 0:00,92475154.83,49864054.08,765186575.3,543971499,362647666
3/18/2009 0:00,110983561.5,77832627.57,1252528766,628426400.4,812918554.6
3/19/2009 0:00,115058018.1,76705345.43,904027285.4,685964946.3,409825702.7
3/22/2009 0:00,1178431760,35352952.79,750268220.4,565647244.7,1398405688
3/23/2009 0:00,181744141.7,98725212.78,841408063.5,815604882.9,306272535.1
3/24/2009 0:00,217460024.9,73804614.52,1027992845,946280593.3,371658951.7
3/25/2009 0:00,128544937.5,60057880.65,866097857.8,688031509.9,365615519.1
3/26/2009 0:00,126501320,57829174.85,1020443981,849366005.6,355408470.4
3/29/2009 0:00,67200000,64800000,1068000000,930000000,270000000
3/30/2009 0:00,106829012.5,41307218.16,1277674989,1109597343,314789490.1
3/31/2009 0:00,120009248.4,125950300.3,942250831.3,686785599.6,501424780.4
4/1/2009 0:00,102000000,54000000,1045200000,769200000,430800000
4/2/2009 0:00,132770846.4,102344194.1,1147914610,995781348,387248302
4/5/2009 0:00,135077176.5,155595228.6,1419165272,1304606148,405231529.4
4/6/2009 0:00,262198532.1,130098508.3,1611219987,1325003269,676512243.1
4/7/2009 0:00,164301755.8,94789474.52,1847341537,1316520479,789912287.6
4/8/2009 0:00,465804578,79127059.72,948031753.3,836059499,656903892
4/9/2009 0:00,219743316.1,92355886.46,1280243667,875788578.5,716554291.5
4/12/2009 0:00,139644017.7,64451085.08,1588003124,1147587376,642720542.9
4/13/2009 0:00,53570111.14,58296885.65,1465300099,1044617167,530974336.8
4/14/2009 0:00,104440655.3,57146773.66,824687061.2,659158475.5,326130725.5
4/15/2009 0:00,221961154.2,101102724.7,837874304.8,744906282,417194002
4/16/2009 0:00,273767648.2,92802592.62,1180139636,880077920,666631957
4/21/2009 0:00,182400000,49400000,1668200000,874000000,1026000000
4/22/2009 0:00,140800000,83200000,1376000000,988800000,611200000
4/23/2009 0:00,219774482.7,110726075.3,1347167249,1194499479,483168328.4
4/26/2009 0:00,76644753.32,99503714.83,1168496327,1055546164,289098630.9
4/27/2009 0:00,102398266.1,79125932.88,1369964681,1098454127,453034753
4/28/2009 0:00,93955257.41,73821987.97,1174440718,947605881.9,394612081.1
4/29/2009 0:00,106163415.8,107542161.5,1165040083,1104375274,274370386.3
4/30/2009 0:00,152357267.9,76178633.96,1266656502,1165084990,328613715.1
5/3/2009 0:00,57883685.13,50091650.6,1005172455,951741361.3,161406429.7
5/4/2009 0:00,144300000,67600000,1088100000,938600000,361400000
5/5/2009 0:00,194918462,83766611.76,1333822203,1264553658,346342721.7
5/6/2009 0:00,177036743.9,100141996.5,1511071198,1094408962,693840975.9
5/7/2009 0:00,210719910.2,125114946.7,1859164208,1330169433,864829631.6
5/10/2009 0:00,178600000,131100000,1590300000,1316700000,583300000
5/11/2009 0:00,143887680.5,103083711.4,1902753506,1526927475,620649845.8
5/12/2009 0:00,220144955.9,93800894.24,1600358114,1330441255,583862709
5/13/2009 0:00,121976600,107979285.2,1769660508,1457720350,541896042.5
5/14/2009 0:00,97240596.77,72588051.11,1199757222,966927624.2,402658245.8
5/17/2009 0:00,76234928.99,48926894.72,1012672937,863616583.6,274218177.4
5/18/2009 0:00,230865960.7,79973175.94,1198088711,1074356628,434571220.2
5/19/2009 0:00,232273289.4,118040524.1,1553565608,1450756119,453123302.2
5/20/2009 0:00,121799846,54685645.12,1066370080,949541656.2,293313914.8
5/21/2009 0:00,162950368.5,92036782.19,1253812557,1096897388,411902320.3
5/24/2009 0:00,27169043.51,39155386.24,732765085.3,608107120.9,190982394.1
5/25/2009 0:00,46400000,56000000,1496000000,622400000,977600000
5/26/2009 0:00,78861633.79,66882651.44,852504243.8,749684645.3,248563883.7
5/27/2009 0:00,222248364.4,76032335.18,1165341753,1030823006,431337286.1
5/28/2009 0:00,221621678.3,51780765.95,762212874.8,691791033.1,343824285.9
5/31/2009 0:00,240500000,96200000,963300000,976300000,323700000
6/1/2009 0:00,426318826.4,152711221.4,1544080127,1336223187,784765998.8
6/2/2009 0:00,286350217.1,90061761.82,1932863965,1505647915,803628028.5
6/3/2009 0:00,170894399.3,132054763.1,1640974629,1464254285,477727525.3
6/4/2009 0:00,196476541.1,123904125,1451448322,1373565729,396493200.1
6/7/2009 0:00,85400000,82600000,1232000000,1153600000,246400000
6/8/2009 0:00,157300000,55900000,1086800000,926900000,373100000
6/9/2009 0:00,176400000,70200000,1553400000,941400000,859140000
6/10/2009 0:00,410622667.6,119415775.8,1564975167,1229772989,865240620.9
6/11/2009 0:00,233545479,112689776.6,1288583098,1193858358,439326810.2
6/14/2009 0:00,99000000,97500000,1303500000,1114500000,385500000
6/15/2009 0:00,238647289.4,124698583.6,1786629707,1289985348,859990232
6/16/2009 0:00,132853055.4,138546757.8,1626500979,1284878836,613021955.8
6/17/2009 0:00,242671130.5,93054343.27,1488869492,1273567286,551027679.7
6/18/2009 0:00,187092432.5,58340650.99,1766313503,1665726173,346020412.8
6/21/2009 0:00,33076488.22,26874646.68,974722762.4,882728779.5,150911477.5
6/22/2009 0:00,303962787.3,123067860.2,1055714656,950439739.9,532305564.1
6/23/2009 0:00,203261596.9,90819011.37,1147491001,860618250.6,580953358.4
6/24/2009 0:00,112965608.4,63850126.5,1086680037,686388859.8,541498188.2
6/25/2009 0:00,169461453.7,43934450.95,833708509.7,614036255,432022101
6/28/2009 0:00,47924651.94,43360399.38,669423709.7,506632034.8,254076726.2
6/29/2009 0:00,89907407,67430555.25,22319513787,561921293.7,21914930455
6/30/2009 0:00,466094733,71356522.64,980772630.4,672573181.5,845650704.5
7/2/2009 0:00,427875703.8,59389687.59,862500235.7,774765469.9,575000157.1
7/5/2009 0:00,48883228.58,37283818.41,742362251,621396973.5,207132324.5
7/6/2009 0:00,138238767.1,29227625.04,622469419.9,543475838.7,246459973.3
7/7/2009 0:00,98613411.27,20043376.28,683078263.5,557205860.4,244529190.6
7/8/2009 0:00,126863099.6,44357727.15,716820870.7,660042980,227111563
7/9/2009 0:00,160607787,38155441.12,688572611.8,575880960.2,311454879.8
7/12/2009 0:00,56137524.69,41124000.65,556153151.6,449100197.5,203661717.5
7/13/2009 0:00,111300000,39900000,548800000,492800000,207200000
7/14/2009 0:00,164326209.8,54775403.27,563404147.9,516453802.3,266051958.7
7/15/2009 0:00,252742832,43546906.87,557571180.1,521709021.5,332151897.5
7/16/2009 0:00,229926709.1,90628045.94,1357742392,1027117854,651179293
7/19/2009 0:00,56718526.6,36011762.92,807563783.5,645510850.3,254783222.7
7/20/2009 0:00,152324771.1,70497414.74,1036060220,777989326.9,480893079.1
7/21/2009 0:00,133097472.2,62709385.96,1083976529,817781584.3,462001802.7
7/26/2009 0:00,94400000,65600000,1440000000,963200000,636800000
7/27/2009 0:00,373079152.1,70976033.82,1375843117,842612914.3,842612914.3
7/28/2009 0:00,127400000,46200000,1226400000,845600000,554400000
7/29/2009 0:00,67923600,41344800,875131600,715658800,268741200
7/30/2009 0:00,70092735.12,76323200.46,1412758017,1006220153,551396182.9
8/2/2009 0:00,133769373.1,145659984.1,2696196032,1920333667,1052319069
8/3/2009 0:00,138565111.6,127906256.9,1875958434,1129838602,1001932346
8/4/2009 0:00,124059539.3,120751284.9,1406008112,1174430305,479696885.1
8/5/2009 0:00,187470587.1,84289101.17,1182953937,902474686.7,550785678.3
8/6/2009 0:00,228300400.4,76914038.63,915643317,817974696.5,402883059.5
8/9/2009 0:00,63696835.26,796210440.8,1626038656,928912180.9,840444354.1
8/10/2009 0:00,204400000,39200000,1156400000,796600000,603400000
8/11/2009 0:00,147978999,58085214.56,1176917085,889256975.3,493724323.7
