Date,Foreign,Regional,Local,Retail,Institutional,,,,,,,,,,,,,,,
2/5/2008 0:00,289973146.1,166353015.4,1071374466,964542254.3,561632198.7,,,,,,,,,,,,,,,
2/6/2008 0:00,311874796,122418144.2,1024523279,903562493.2,553796366.8,,,,,,,,,,,,,,,
2/7/2008 0:00,335711924.3,181502788.3,848832589,848832589,515850030,,,,,,,,,,,,,,,
2/10/2008 0:00,147947315.1,87298105.19,683682002.7,670817018.8,248110404.2,,,,,,,,,,,,,,,
2/11/2008 0:00,160836166.9,164410303.9,866132543.2,831582551.8,359796462.2,,,,,,,,,,,,,,,
2/12/2008 0:00,140978766.1,90822858.95,1123763434,1034296140,321268919,,,,,,,,,,,,,,,
2/13/2008 0:00,281232000,128898000,891870000,834582000,467418000,,,,,,,,,,,,,,,
2/14/2008 0:00,182358043.7,143589010.8,1109943053,1041020328,394869779.7,,,,,,,,,,,,,,,
2/17/2008 0:00,134718654.5,136136745.6,1147235700,1138727153,279363946.7,,,,,,,,,,,,,,,
2/18/2008 0:00,2023594296,192985832.1,3297300788,1053151255,4460729661,,,,,,,,,,,,,,,
2/19/2008 0:00,600042949.1,206681460.2,1415656884,1488995466,733385826.7,,,,,,,,,,,,,,,
2/20/2008 0:00,466124391.8,269007111.7,1583895321,1572300187,746726637.7,,,,,,,,,,,,,,,
2/21/2008 0:00,630110980.4,267245513.1,1554437205,1488238775,963554923.3,,,,,,,,,,,,,,,
2/28/2008 0:00,486562844.5,240896310.3,1657652828,1607565477,777546506.5,,,,,,,,,,,,,,,
3/2/2008 0:00,210381933.8,293116402.2,1860343617,1642870157,720971795.7,,,,,,,,,,,,,,,
3/3/2008 0:00,451729547.1,334330907.8,1768636023,1709936704,842207630.2,,,,,,,,,,,,,,,
3/4/2008 0:00,268729144.3,322968054.2,1873707795,1797280241,668124753.4,,,,,,,,,,,,,,,
3/5/2008 0:00,448909385.2,334009959.3,1889160330,1859767453,812312220.9,,,,,,,,,,,,,,,
3/6/2008 0:00,436004315.8,211475147.2,1963324823,1467272009,1143532277,,,,,,,,,,,,,,,
3/9/2008 0:00,427640908.8,193128152.4,1678375610,1310512462,988632208.5,,,,,,,,,,,,,,,
3/10/2008 0:00,324505288.7,225216357.1,1874381294,1564406093,857275165.7,,,,,,,,,,,,,,,
3/11/2008 0:00,588630574.5,220118156,1666962215,1451790535,1021447173,,,,,,,,,,,,,,,
3/12/2008 0:00,1015251022,613380825.8,2605810957,1983969706,2246242886,,,,,,,,,,,,,,,
3/13/2008 0:00,608325924.8,281724711.1,1605581539,1346295079,1146843957,,,,,,,,,,,,,,,
3/16/2008 0:00,322087620.1,158603752.3,1961806413,1525036080,915021648,,,,,,,,,,,,,,,
3/17/2008 0:00,616167782.1,219866036.8,1881076093,1525490280,1188905236,,,,,,,,,,,,,,,
3/18/2008 0:00,489225937,141285076.6,1478221473,965799479,1142933008,,,,,,,,,,,,,,,
3/19/2008 0:00,573991737.1,194054146,1276672013,1217434432,825240789.3,,,,,,,,,,,,,,,
3/23/2008 0:00,288012643.6,180441656.2,1266561625,1127760351,607255573.8,,,,,,,,,,,,,,,
3/24/2008 0:00,399576227.7,122621276.2,1591962431,1171244604,942915331,,,,,,,,,,,,,,,
3/25/2008 0:00,388580009.6,157178430.9,1637275322,1364396101,818637660.8,,,,,,,,,,,,,,,
3/26/2008 0:00,392218477.2,184295429.1,1786248005,1552334576,810427335.5,,,,,,,,,,,,,,,
3/27/2008 0:00,496609837.4,191673972.3,1489829512,1496363852,681749469.8,,,,,,,,,,,,,,,
3/30/2008 0:00,159656180.1,244180040.1,2726677115,1465080241,1665433094,,,,,,,,,,,,,,,
3/31/2008 0:00,363850712.8,341799154.4,10320129308,1731047330,9294731845,,,,,,,,,,,,,,,
4/1/2008 0:00,410627770,182288028.7,1325905556,1320149092,598672262.8,,,,,,,,,,,,,,,
4/2/2008 0:00,475899978.1,235916228.4,1319910623,1356518314,677242276.5,,,,,,,,,,,,,,,
4/3/2008 0:00,329825530.1,145054159.8,1251955546,1074091517,652743719.2,,,,,,,,,,,,,,,
4/6/2008 0:00,143990752.6,84700442.68,981315128.8,906294736.7,303711587.3,,,,,,,,,,,,,,,
4/7/2008 0:00,640656951.2,206981476.5,4080491966,1404517162,3523613232,,,,,,,,,,,,,,,
4/8/2008 0:00,463023844.4,206998895.1,2053646933,1947423816,776245856.8,,,,,,,,,,,,,,,
4/9/2008 0:00,255350874.8,433235753.9,2177655213,2100189218,768921735.4,,,,,,,,,,,,,,,
4/10/2008 0:00,311933947.4,115456071.4,1598155094,1464469117,561075996.3,,,,,,,,,,,,,,,
4/13/2008 0:00,201195523.9,274156538.1,1737798701,1667048627,543891196.5,,,,,,,,,,,,,,,
4/14/2008 0:00,364974873.3,267171149.1,1753310666,1509994084,875462604.5,,,,,,,,,,,,,,,
4/15/2008 0:00,379601070.3,234662479.8,1686348997,1513803056,786809491.1,,,,,,,,,,,,,,,
4/16/2008 0:00,290300847,200131644.5,1706617101,1623045645,576203196.3,,,,,,,,,,,,,,,
4/17/2008 0:00,305982367.9,129526278.4,1441683795,1434175025,443017416.1,,,,,,,,,,,,,,,
4/20/2008 0:00,141127175.5,177313630.8,1490881957,1358801395,450521368,,,,,,,,,,,,,,,
4/21/2008 0:00,339116068.2,172431899.1,1404362023,1187864194,728045796.2,,,,,,,,,,,,,,,
4/22/2008 0:00,308837184.1,219563935.6,1884389381,1196744088,1216046413,,,,,,,,,,,,,,,
4/23/2008 0:00,413287499.9,76429880.13,2341018921,843559417.7,1987176883,,,,,,,,,,,,,,,
5/4/2008 0:00,186684012.2,259418042.9,1978365636,1583177402,841290288.8,,,,,,,,,,,,,,,
5/5/2008 0:00,423571209,314891754.1,2048189728,1797390986,989261705.3,,,,,,,,,,,,,,,
5/6/2008 0:00,423957722.7,240986495,3797768653,1686905465,2775807406,,,,,,,,,,,,,,,
5/7/2008 0:00,417899393.3,236299133.4,1533756412,1535944367,652010571.8,,,,,,,,,,,,,,,
5/8/2008 0:00,628125442,289695785.8,1789616022,1716515217,990922033.5,,,,,,,,,,,,,,,
5/11/2008 0:00,467430850.7,210107806.6,1683223215,1248843030,1111918842,,,,,,,,,,,,,,,
5/12/2008 0:00,674294559.6,269717823.8,1600495389,1445280414,1099227358,,,,,,,,,,,,,,,
5/13/2008 0:00,594660763.8,94945836.24,1808968038,929469765.3,1569104873,,,,,,,,,,,,,,,
5/14/2008 0:00,480761443.1,106428105.7,1247777791,1156029424,678937915.8,,,,,,,,,,,,,,,
5/15/2008 0:00,527052402.3,121945457.8,1417874306,1076840398,990031767.5,,,,,,,,,,,,,,,
5/18/2008 0:00,176077944.7,141121293.9,977491531.4,816949875.9,477740894.1,,,,,,,,,,,,,,,
5/19/2008 0:00,439503018.3,161491806.7,1443205260,991437041.2,1052763044,,,,,,,,,,,,,,,
5/20/2008 0:00,434322437,1146128653,1461816721,1138085645,872666378,,,,,,,,,,,,,,,
5/21/2008 0:00,438320779.9,119174774.3,1462415874,1058433588,961477839.7,,,,,,,,,,,,,,,
5/22/2008 0:00,246785943.3,117867913.2,1477032287,1364689433,476996711.3,,,,,,,,,,,,,,,
5/25/2008 0:00,163500000,126000000,1210500000,1129500000,370500000,,,,,,,,,,,,,,,
5/26/2008 0:00,239174321.7,161604271.4,1216880164,1184559309,431483404.6,,,,,,,,,,,,,,,
5/27/2008 0:00,304239849.2,471711325.8,2018031293,1831021478,960169799.3,,,,,,,,,,,,,,,
5/28/2008 0:00,413773416,149612986.6,1774316512,1341841473,995861441.8,,,,,,,,,,,,,,,
5/29/2008 0:00,818389489.3,159745696.1,1479490909,1415592630,1042033464,,,,,,,,,,,,,,,
6/1/2008 0:00,140000000,157500000,2202500000,1260000000,1240000000,,,,,,,,,,,,,,,
6/2/2008 0:00,267351835.7,198707445.4,1340372041,1334952747,471478575,,,,,,,,,,,,,,,
6/3/2008 0:00,110833153.6,152210864.2,1214731363,1105375985,372399396,,,,,,,,,,,,,,,
6/4/2008 0:00,443829247.4,194851864.7,1528504628,1234061810,930958909.2,,,,,,,,,,,,,,,
6/5/2008 0:00,324878634.2,128632149.6,1195619339,862495054.3,786635068.7,,,,,,,,,,,,,,,
6/8/2008 0:00,313331057.2,52754718.82,1232542067,1091862817,506765026.2,,,,,,,,,,,,,,,
6/9/2008 0:00,234000000,90000000,1176000000,1074000000,426000000,,,,,,,,,,,,,,,
6/10/2008 0:00,378000000,90300000,1631700000,1266300000,833700000,,,,,,,,,,,,,,,
6/11/2008 0:00,174009801.1,97281069.89,1098865043,1030357247,339798666.7,,,,,,,,,,,,,,,
6/12/2008 0:00,203252126.4,127573143.2,1833593651,1254108865,908147798.9,,,,,,,,,,,,,,,
6/15/2008 0:00,326689189,87117117.06,1038145645,885690690.1,566261260.9,,,,,,,,,,,,,,,
6/16/2008 0:00,238958638,154797105.1,1109128773,1024967240,477917276.1,,,,,,,,,,,,,,,
6/17/2008 0:00,251035247.1,94568072.56,1373816181,1299881143,419538358.2,,,,,,,,,,,,,,,
6/18/2008 0:00,192299664.1,178563973.8,1002705391,824141417.4,549427611.6,,,,,,,,,,,,,,,
6/19/2008 0:00,176822587.2,117881724.8,884112936,766231211.2,412586036.8,,,,,,,,,,,,,,,
6/22/2008 0:00,77000000,84700000,938300000,737000000,363000000,,,,,,,,,,,,,,,
6/23/2008 0:00,153400000,100100000,1046500000,1032200000,1032467800,,,,,,,,,,,,,,,
6/24/2008 0:00,170266227.2,123342463.8,1047070263,1002827858,337851096.4,,,,,,,,,,,,,,,
6/25/2008 0:00,297288451.2,142338106.9,1362121631,1266628977,535119212.1,,,,,,,,,,,,,,,
6/26/2008 0:00,426151663.3,201513577.2,1022433642,1093458919,558291714,,,,,,,,,,,,,,,
6/29/2008 0:00,72395523.31,49604340.04,1218657976,685076155.7,655581683.3,,,,,,,,,,,,,,,
6/30/2008 0:00,68972876.26,34486438.13,1713431452,324898548.7,1490177142,,,,,,,,,,,,,,,
7/2/2008 0:00,292227186.3,108904541.5,1413943963,836749893.6,978325797.4,,,,,,,,,,,,,,,
7/3/2008 0:00,302598341.3,220568670.5,1301537444,1365338299,457543275.1,,,,,,,,,,,,,,,
7/6/2008 0:00,124344662.6,129750952.3,827162321,849868737.7,231389198.3,,,,,,,,,,,,,,,
7/7/2008 0:00,175885595,237683236.5,1170986078,1242291049,342263860.6,,,,,,,,,,,,,,,
7/8/2008 0:00,339879075.5,184625670.6,934317787.8,868579859.6,530099463.4,,,,,,,,,,,,,,,
7/9/2008 0:00,411446816.8,182865251.9,1691503580,1051475199,1234340450,,,,,,,,,,,,,,,
7/10/2008 0:00,228882320.9,122459331,1107965375,909697887.1,548151290.9,,,,,,,,,,,,,,,
7/13/2008 0:00,89684796.77,138135204.2,802008872.3,703046337.9,327813395.1,,,,,,,,,,,,,,,
7/14/2008 0:00,188486959.3,200647408.3,828126576.2,886496731.4,329548167.6,,,,,,,,,,,,,,,
7/15/2008 0:00,289500000,204000000,1011000000,915000000,585000000,,,,,,,,,,,,,,,
7/16/2008 0:00,185736266.8,107256154.1,1016317460,973153398,334848481,,,,,,,,,,,,,,,
7/17/2008 0:00,174329371.4,67354529.86,747833383,640858541.4,349649250.6,,,,,,,,,,,,,,,
7/20/2008 0:00,166890879,82538423.88,658493359.7,638539015.5,268476631.5,,,,,,,,,,,,,,,
7/21/2008 0:00,327374054.8,50527185.31,674748453.9,623168618.8,429481075.2,,,,,,,,,,,,,,,
7/22/2008 0:00,220568501,50968020.14,607222446.9,599313616.2,279445351.8,,,,,,,,,,,,,,,
7/24/2008 0:00,246137365.9,95720086.74,710011632.4,715270977.8,336598107.2,,,,,,,,,,,,,,,
7/27/2008 0:00,116731905.4,88099551.28,897514178.7,748846185.9,352398205.1,,,,,,,,,,,,,,,
7/28/2008 0:00,230230950.3,135051674.7,920923801,802592809.8,483613616.2,,,,,,,,,,,,,,,
7/29/2008 0:00,262746997.5,75396964.5,804234288,790525749,351852501,,,,,,,,,,,,,,,
7/30/2008 0:00,158267643,95981667.39,766832257.6,567721351.8,453360216.2,,,,,,,,,,,,,,,
7/31/2008 0:00,144463981.5,82195023.93,603593761.6,545476067.9,284776699.1,,,,,,,,,,,,,,,
8/3/2008 0:00,53494407.88,45215511.42,538128269.7,486544376.4,150293812.6,,,,,,,,,,,,,,,
8/4/2008 0:00,180854918.2,65919082.32,599187556,557776850.4,287339589.6,,,,,,,,,,,,,,,
8/5/2008 0:00,217329832,121300371.4,503733486.6,470038939,372324751,,,,,,,,,,,,,,,
8/6/2008 0:00,319192087.2,262864071.8,522414731,703547956.9,400922933.1,,,,,,,,,,,,,,,
8/7/2008 0:00,192039872.2,82302802.38,741741305.4,652325915.2,363758064.8,,,,,,,,,,,,,,,
8/10/2008 0:00,301142339,62270110.77,657409038.3,590034820.1,430786667.9,,,,,,,,,,,,,,,
8/11/2008 0:00,152842516.9,54263615.46,697287458.7,599612950.8,304780640.2,,,,,,,,,,,,,,,
8/12/2008 0:00,254304740.5,45477855.06,628336895.4,571721606.5,356397884.5,,,,,,,,,,,,,,,
8/13/2008 0:00,269320408.1,101867304.6,1024254816,987973310.5,407469218.5,,,,,,,,,,,,,,,
8/14/2008 0:00,365355968,48011521.44,757645228.5,625320791.4,545691926.6,,,,,,,,,,,,,,,
8/17/2008 0:00,215340300,52787700,570609900,532066500,305833500,,,,,,,,,,,,,,,
8/18/2008 0:00,211050400,59130500,657713100,532174500,377525500,,,,,,,,,,,,,,,
8/19/2008 0:00,276279800,69818000,651302200,538596000,458804000,,,,,,,,,,,,,,,
8/20/2008 0:00,238394000,93558400,567647600,554153600,345446400,,,,,,,,,,,,,,,
8/21/2008 0:00,164342102.7,89134699.78,675938140,610015601.6,318470854.4,,,,,,,,,,,,,,,
8/24/2008 0:00,96552083.03,121804166.3,523609373.4,500585415.1,175279166.1,,,,,,,,,,,,,,,
8/25/2008 0:00,131423421,84834165.95,479799791,467978636.8,227383379.2,,,,,,,,,,,,,,,
8/26/2008 0:00,80426855.53,123005779.1,2162063116,1996478414,369017337.2,,,,,,,,,,,,,,,
8/27/2008 0:00,139248200,110939500,514912300,524858600,240241400,,,,,,,,,,,,,,,
8/28/2008 0:00,175959842.2,153723158.9,638096131.2,599423638.4,367388681.6,,,,,,,,,,,,,,,
8/31/2008 0:00,143238350.3,246454220.4,663530593.3,704606296.7,348616867.3,,,,,,,,,,,,,,,
9/1/2008 0:00,156411790.1,187873931.8,554632612.1,515979123.7,382939210.3,,,,,,,,,,,,,,,
9/2/2008 0:00,229301960.3,208860312.7,450605015,432829669.3,455937618.7,,,,,,,,,,,,,,,
9/3/2008 0:00,284539598,153448140.4,579241324.5,585338601.6,430874248.4,,,,,,,,,,,,,,,
9/4/2008 0:00,253718896.1,96122577.37,767862914.6,691859016.2,425845371.8,,,,,,,,,,,,,,,
9/7/2008 0:00,158271385.3,272319883.5,733168917.2,778555564.4,385204621.6,,,,,,,,,,,,,,,
9/8/2008 0:00,342140004.9,134782426.2,820358420.8,808694557,487290310,,,,,,,,,,,,,,,
9/9/2008 0:00,247906444.1,125168449.7,819063447.6,814202536.9,401025130.1,,,,,,,,,,,,,,,
9/10/2008 0:00,280077737.8,102357727.5,742374726.7,714254471.9,410555720.1,,,,,,,,,,,,,,,
9/11/2008 0:00,332273614.2,75861555.75,1109095945,740408784.1,776822330.9,,,,,,,,,,,,,,,
9/14/2008 0:00,210077916.2,52112351.3,552879477,530894578.8,283360910.2,,,,,,,,,,,,,,,
9/15/2008 0:00,287867577.8,150941801.1,640424498.9,597298270,480857452,,,,,,,,,,,,,,,
9/16/2008 0:00,346989020.7,123023380.1,581469480.2,561491324.5,489990556.5,,,,,,,,,,,,,,,
9/17/2008 0:00,275612423.2,124361703.1,720401577.7,585956493.2,534419210.8,,,,,,,,,,,,,,,
9/18/2008 0:00,405704308.5,65222218.53,635640265.3,634534804,470926527,,,,,,,,,,,,,,,
9/21/2008 0:00,261645080.3,97874641.15,610505187.4,566897674,402158179,,,,,,,,,,,,,,,
9/22/2008 0:00,187298238.9,69285120.91,504791595.2,482711721.5,278663233.5,,,,,,,,,,,,,,,
9/23/2008 0:00,230837225.5,17009058.72,359620098.7,332284111.5,275182271.5,,,,,,,,,,,,,,,
9/24/2008 0:00,238919716.2,60091928.62,424987495.2,456843457.3,267155682.7,,,,,,,,,,,,,,,
9/25/2008 0:00,635718067.1,60959266.7,391881000.2,403855141.9,684703192.1,,,,,,,,,,,,,,,
10/7/2008 0:00,254620800,40921200,462258000,257652000,500148000,,,,,,,,,,,,,,,
10/8/2008 0:00,437608568.1,128494482.6,646109049.3,545495445,666716655,,,,,,,,,,,,,,,
10/9/2008 0:00,265351150.6,111872784.7,548269102.1,492794994,431773475,,,,,,,,,,,,,,,
10/12/2008 0:00,138851645.5,48633317.47,517345725,463073762,241756926,,,,,,,,,,,,,,,
10/13/2008 0:00,360741662.1,103677721.8,957243622.9,543952978.6,876289785.4,,,,,,,,,,,,,,,
10/14/2008 0:00,363937496.7,77815583.17,755409738.2,622524665.4,574638152.6,,,,,,,,,,,,,,,
10/15/2008 0:00,233149589.9,83619051.24,666001149.3,506633075.2,477120468.8,,,,,,,,,,,,,,,
10/16/2008 0:00,161354076.6,49829935.43,580558295.3,418413267.3,372538088.7,,,,,,,,,,,,,,,
10/19/2008 0:00,113107098.3,53193932.35,393635099.4,280528001.1,279408128.9,,,,,,,,,,,,,,,
10/20/2008 0:00,158982759.5,50205081.95,388491705.6,306609607.6,291069939.4,,,,,,,,,,,,,,,
10/21/2008 0:00,173746085,72631560.14,465696473.8,379535505.4,332538613.6,,,,,,,,,,,,,,,
10/22/2008 0:00,171522124.5,90068695.52,521615228,375938903,407267145,,,,,,,,,,,,,,,
10/23/2008 0:00,140083260.5,44305403.33,467161385.1,370731977.9,280818071.1,,,,,,,,,,,,,,,
10/26/2008 0:00,53958000,79879000,395163000,343321000,185679000,,,,,,,,,,,,,,,
10/27/2008 0:00,117106536.8,78294084.57,473779588.7,358680592.6,310499617.4,,,,,,,,,,,,,,,
10/28/2008 0:00,238280170.3,95312068.12,502478534.6,423887881.9,412182891.1,,,,,,,,,,,,,,,
10/29/2008 0:00,201683717.2,61517427.27,515500466.5,463327458.5,315374152.5,,,,,,,,,,,,,,,
10/30/2008 0:00,170353362,63625954.46,450170731.6,418699829.4,265450218.6,,,,,,,,,,,,,,,
11/2/2008 0:00,219735103,55323377,504144013,487001558.1,292200934.9,,,,,,,,,,,,,,,
11/3/2008 0:00,284855292,59597383.79,665672473.2,642439594.8,367685554.2,,,,,,,,,,,,,,,
11/4/2008 0:00,312000000,80000000,608000000,588000000,412000000,,,,,,,,,,,,,,,
11/5/2008 0:00,227700000,126500000,745800000,661100000,438900000,,,,,,,,,,,,,,,
11/6/2008 0:00,219336596.9,75427969.96,698701195.5,661979683.8,330493605.2,,,,,,,,,,,,,,,
11/9/2008 0:00,112801400,46186400,729212200,695460600,192739400,,,,,,,,,,,,,,,
11/10/2008 0:00,161439382.5,103543879.8,848391789.6,830577788.8,282797263.2,,,,,,,,,,,,,,,
11/11/2008 0:00,98650025.35,84884905.53,963558387.1,836231028.8,310862289.2,,,,,,,,,,,,,,,
11/12/2008 0:00,122333404.1,50620718.94,670724526,605761270,237917379,,,,,,,,,,,,,,,
11/13/2008 0:00,219871474.8,40752040.58,687098358.7,524090196.3,423631677.7,,,,,,,,,,,,,,,
11/16/2008 0:00,157589831.1,53480711.93,502005615.9,463499503.4,249576655.7,,,,,,,,,,,,,,,
11/17/2008 0:00,299164204.4,59285589.29,553636195.3,511680239.8,400405749.2,,,,,,,,,,,,,,,
11/18/2008 0:00,142892774,64380260.82,577066972,500909834.2,284215297.8,,,,,,,,,,,,,,,
11/19/2008 0:00,373580400,43688400,474331200,415485600,476114400,,,,,,,,,,,,,,,
11/20/2008 0:00,149309113.3,52734708.11,433949465.5,393921916,241436013,,,,,,,,,,,,,,,
11/23/2008 0:00,81392458.56,74552756.16,528025025.3,320098072.3,363872167.7,,,,,,,,,,,,,,,
11/24/2008 0:00,155634646.7,49756801.56,373176011.7,350033313.3,228534146.7,,,,,,,,,,,,,,,
11/25/2008 0:00,119223544.1,65902461.57,413388168,419379300.9,179733986.1,,,,,,,,,,,,,,,
11/26/2008 0:00,100330666.7,58014331.07,524176544.3,492098031.8,190423510.2,,,,,,,,,,,,,,,
11/27/2008 0:00,131604473.3,31052740.89,330243434.8,274052760.8,218847888.2,,,,,,,,,,,,,,,
11/30/2008 0:00,75769397.21,39050381.64,468021738.2,388172450.3,194669066.7,,,,,,,,,,,,,,,
12/1/2008 0:00,268466033.9,47986682.39,332015964.7,261981347.1,386487333.9,,,,,,,,,,,,,,,
12/2/2008 0:00,130957380.4,33352441.44,326167258.2,302624358.4,187852721.6,,,,,,,,,,,,,,,
12/3/2008 0:00,182739144.7,45684786.18,464461992.8,298335497.6,393858232.4,,,,,,,,,,,,,,,
12/4/2008 0:00,229514353.5,50522027.5,442428612.3,413558882.3,308184367.8,,,,,,,,,,,,,,,
12/10/2008 0:00,101442900,23820600,285436500,246420000,164280000,,,,,,,,,,,,,,,
12/11/2008 0:00,93312925.92,38086908.54,503381974.5,444982048.1,189799760.9,,,,,,,,,,,,,,,
12/14/2008 0:00,75295963.39,65501366.53,471364974.1,424228476.7,187933827.3,,,,,,,,,,,,,,,
12/15/2008 0:00,70901438.09,61678486.79,443854531.1,379870306.5,196564149.5,,,,,,,,,,,,,,,
12/16/2008 0:00,210128234,136676329.2,582036612.8,529969439.8,399801507.2,,,,,,,,,,,,,,,
12/17/2008 0:00,132102932.3,60293133.22,485054869.5,424761736.2,252689198.8,,,,,,,,,,,,,,,
12/18/2008 0:00,95897199.31,24311966.02,330012427.7,328661762.9,121559830.1,,,,,,,,,,,,,,,
12/21/2008 0:00,87229989.42,28533174.11,290223142.4,237640578.7,169976194.3,,,,,,,,,,,,,,,
12/22/2008 0:00,126085974.3,45319158.04,277299402.6,254864175.9,193840359.1,,,,,,,,,,,,,,,
12/23/2008 0:00,63665784.75,58111051.86,305510309.4,277309357.8,149977788.2,,,,,,,,,,,,,,,
12/24/2008 0:00,31740088.34,29215308.58,299727425.1,271594165,89088657.03,,,,,,,,,,,,,,,
12/25/2008 0:00,17480744.57,26221116.85,684662495.6,670095208.4,58269148.56,,,,,,,,,,,,,,,
12/28/2008 0:00,24968887.29,17200789.02,257734403.2,204467443.7,72964637.3,,,,,,,,,,,,,,,
1/4/2009 0:00,11574000,16782300,550343700,193864500,384835500,,,,,,,,,,,,,,,
1/5/2009 0:00,81426861.67,55181840.14,536340568.2,510095546.7,162853723.3,,,,,,,,,,,,,,,
1/6/2009 0:00,80030671.13,56863897.91,565128862,536345901.3,165677529.7,,,,,,,,,,,,,,,
1/8/2009 0:00,99886179.02,64791035.04,510229400.9,482558229.7,192348385.3,,,,,,,,,,,,,,,
1/11/2009 0:00,76235229.13,39642319.15,494004284.7,465949720.4,143932112.6,,,,,,,,,,,,,,,
1/12/2009 0:00,157906606.1,37897585.45,506704753.6,488457768,213349370,,,,,,,,,,,,,,,
1/13/2009 0:00,180390787.2,38853400.32,474566532.5,403104028.3,290706691.7,,,,,,,,,,,,,,,
1/14/2009 0:00,119715553.5,36508998.6,693670973.3,414334681.8,434711797.2,,,,,,,,,,,,,,,
1/15/2009 0:00,56145666.46,26655013.37,484327264.2,212105851.1,355022092.9,,,,,,,,,,,,,,,
1/18/2009 0:00,85645769.72,41006156.41,392413344.9,372169799.3,146895471.7,,,,,,,,,,,,,,,
1/19/2009 0:00,144083092.8,66008510.49,499677326.7,438637198.7,271131731.3,,,,,,,,,,,,,,,
1/20/2009 0:00,103271999.3,43362828.43,424499267.8,345190936.9,225372595.1,,,,,,,,,,,,,,,
1/21/2009 0:00,150687160.6,51738080.88,444300769.6,366046922.2,280679088.8,,,,,,,,,,,,,,,
1/22/2009 0:00,91396765.98,27536205.14,472802500.9,222633147.9,363243557.1,,,,,,,,,,,,,,,
1/25/2009 0:00,30928734.55,32103243.46,328862494,267396527.8,124106441.2,,,,,,,,,,,,,,,
1/26/2009 0:00,73755529.88,45188247.18,400461362.9,293463904.1,225941235.9,,,,,,,,,,,,,,,
1/27/2009 0:00,130148269,65422124.51,500409654.5,393924707.2,302055340.8,,,,,,,,,,,,,,,
1/28/2009 0:00,87872262.07,29454389.52,373579840.4,324980097.7,165926394.3,,,,,,,,,,,,,,,
1/29/2009 0:00,49312199.63,30439629.4,529040759,440157041.1,168635546.9,,,,,,,,,,,,,,,
2/1/2009 0:00,10802261.04,16203391.55,358789384.4,256167904.6,129627132.4,,,,,,,,,,,,,,,
2/2/2009 0:00,84111173.74,31297180.93,373610097.3,317861993.8,171156458.2,,,,,,,,,,,,,,,
2/3/2009 0:00,104162047.7,20738145.25,346892611.5,286563461.7,184758021.3,,,,,,,,,,,,,,,
2/4/2009 0:00,103837571.4,61271792.79,409450423.5,313872658.9,276113542.1,,,,,,,,,,,,,,,
2/5/2009 0:00,114997344.6,38510738.64,381363286.8,322527436.1,212343933.9,,,,,,,,,,,,,,,
2/8/2009 0:00,17802149.16,21821989.29,247507299.6,219368418.6,67763019.37,,,,,,,,,,,,,,,
2/9/2009 0:00,135328889.3,27772719.81,341856932.9,270152820,234805722,,,,,,,,,,,,,,,
2/10/2009 0:00,179265468,41674260.1,440556463.9,292381316.9,369114875.1,,,,,,,,,,,,,,,
2/11/2009 0:00,213298645.2,50480679.36,447216159.4,384648556.8,326346927.2,,,,,,,,,,,,,,,
2/12/2009 0:00,135682229.8,28439943.36,428376646.9,365571771.9,226927048.1,,,,,,,,,,,,,,,
2/15/2009 0:00,49031376.54,25380947.86,502427399.6,409556204,167283520,,,,,,,,,,,,,,,
2/16/2009 0:00,123051941.2,37709465.85,1823947322,440605337.8,1544103391,,,,,,,,,,,,,,,
2/17/2009 0:00,102327481.2,69717624.53,953557187.1,405936491.2,718541323.8,,,,,,,,,,,,,,,
2/18/2009 0:00,157963257.9,33645603.67,379225871.9,263462184.7,306802284.3,,,,,,,,,,,,,,,
2/19/2009 0:00,96765141.78,17939604.94,428919645.3,325087386.4,218537005.6,,,,,,,,,,,,,,,
2/22/2009 0:00,63050458.9,18959228.9,358902612.2,318338680.6,122573619.4,,,,,,,,,,,,,,,
2/23/2009 0:00,66393688.73,37670178,367284235.5,343740374.3,127136850.8,,,,,,,,,,,,,,,
2/24/2009 0:00,136282466.3,21492575.32,330692579.4,276472673.5,211994947.5,,,,,,,,,,,,,,,
2/25/2009 0:00,135976415.8,21954525.47,550279557.7,305238725.1,402971773.9,,,,,,,,,,,,,,,
2/26/2009 0:00,37696588.7,29662889.47,551235362.7,358426581.1,259550282.9,,,,,,,,,,,,,,,
3/1/2009 0:00,37756485.46,35359248.29,526193559.3,328421492.6,270887800.4,,,,,,,,,,,,,,,
3/2/2009 0:00,89369872.54,23313879.79,442408623.7,306410991.6,248681384.4,,,,,,,,,,,,,,,
3/3/2009 0:00,47037600,39851300,566411100,376300800,276999200,,,,,,,,,,,,,,,
3/4/2009 0:00,103016267.1,46458316.52,524507660.4,430244409.5,243064525.5,,,,,,,,,,,,,,,
3/5/2009 0:00,169510367.5,36915591.14,547706831.8,424152608.4,329226802.6,,,,,,,,,,,,,,,
3/8/2009 0:00,19980992.86,27799642.24,386588774.9,299280523.5,135088886.5,,,,,,,,,,,,,,,
3/10/2009 0:00,100437086.6,55354530.71,414873647.7,397753689.7,172911575.3,,,,,,,,,,,,,,,
3/11/2009 0:00,119707757.9,49534244.64,657154312.2,511853861.3,313716882.7,,,,,,,,,,,,,,,
3/12/2009 0:00,110884653.1,34215835.81,489159726.7,406788270.1,226838318.9,,,,,,,,,,,,,,,
3/15/2009 0:00,86739800,40915000,690645200,453338200,364961800,,,,,,,,,,,,,,,
