NETFLOW,2020-11-09,-59681809,59681809,206245300,43098111,-249343412
NETFLOW,2020-11-09,-59681809,59681809,206245300,43098111,-249343412
NETFLOW,2020-11-09,-59681809,59681809,206245300,43098111,-249343412
NETFLOW,2020-11-09,-59681809,59681809,206245300,43098111,-249343412
