Date,Time,open,high,low,close
2013-01-22,08:00:00,0.64426,0.64426,0.637388,0.637388
2013-01-22,09:00:00,0.63567,0.642542,0.62708,0.63567
2013-01-22,10:00:00,0.632234,0.632234,0.631375,0.631375
2013-01-23,06:00:00,0.63567,0.657145,0.621067,0.64426
2013-01-23,07:00:00,0.64426,0.64426,0.625362,0.62708
2013-01-23,08:00:00,0.631375,0.639106,0.62708,0.63567
2013-01-23,09:00:00,0.63567,0.64426,0.631375,0.642542
2013-01-23,10:00:00,0.642542,0.642542,0.642542,0.642542
2013-01-27,06:00:00,0.64426,0.648555,0.639965,0.639965
2013-01-27,07:00:00,0.643401,0.691506,0.643401,0.691506
2013-01-27,08:00:00,0.691506,0.738751,0.691506,0.737033
2013-01-27,09:00:00,0.737033,0.738751,0.721571,0.738751
2013-01-27,10:00:00,0.738751,0.738751,0.738751,0.738751
2013-01-28,06:00:00,0.763663,0.787715,0.743906,0.745624
2013-01-28,07:00:00,0.747342,0.765381,0.743047,0.750778
2013-01-28,08:00:00,0.754214,0.780843,0.750778,0.759368
2013-01-28,09:00:00,0.759368,0.759368,0.741328,0.746483
2013-01-28,10:00:00,0.746483,0.746483,0.746483,0.746483
2013-01-29,06:00:00,0.742187,0.750778,0.723289,0.723289
2013-01-29,07:00:00,0.725866,0.734456,0.712981,0.720712
2013-01-29,08:00:00,0.720712,0.720712,0.701814,0.708686
2013-01-29,09:00:00,0.709545,0.719853,0.70525,0.706968
2013-01-29,10:00:00,0.706968,0.706968,0.706968,0.706968
2013-01-30,06:00:00,0.712981,0.738751,0.712981,0.721571
2013-01-30,07:00:00,0.721571,0.733597,0.721571,0.730161
2013-01-30,08:00:00,0.725866,0.727584,0.708686,0.711263
2013-01-30,09:00:00,0.712981,0.719853,0.707827,0.712981
2013-01-30,10:00:00,0.712981,0.712981,0.712981,0.712981
2013-01-31,06:00:00,0.718994,0.736174,0.714699,0.720712
2013-01-31,07:00:00,0.718994,0.764522,0.715558,0.744765
2013-01-31,08:00:00,0.747342,0.747342,0.725866,0.730161
2013-01-31,09:00:00,0.730161,0.730161,0.721571,0.729302
2013-01-31,10:00:00,0.729302,0.729302,0.729302,0.729302
2013-02-03,06:00:00,0.737033,0.737033,0.716417,0.716417
2013-02-03,07:00:00,0.716417,0.717276,0.709545,0.714699
2013-02-03,08:00:00,0.714699,0.714699,0.708686,0.711263
2013-02-03,09:00:00,0.709545,0.712981,0.708686,0.708686
2013-02-03,10:00:00,0.708686,0.708686,0.708686,0.708686
2013-02-04,06:00:00,0.712122,0.716417,0.704391,0.704391
2013-02-04,07:00:00,0.70525,0.70525,0.700096,0.704391
2013-02-04,08:00:00,0.707827,0.72243,0.707827,0.711263
2013-02-04,09:00:00,0.712981,0.712981,0.703532,0.704391
2013-02-04,10:00:00,0.704391,0.704391,0.704391,0.704391
2013-02-05,06:00:00,0.712122,0.712122,0.700096,0.702673
2013-02-05,07:00:00,0.707827,0.708686,0.702673,0.702673
2013-02-05,08:00:00,0.702673,0.704391,0.688929,0.697519
2013-02-05,09:00:00,0.695801,0.699237,0.690647,0.699237
2013-02-05,10:00:00,0.699237,0.699237,0.699237,0.699237
2013-02-06,06:00:00,0.695801,0.706109,0.694942,0.706109
2013-02-06,07:00:00,0.706968,0.71384,0.697519,0.698378
2013-02-06,08:00:00,0.698378,0.730161,0.698378,0.721571
2013-02-06,09:00:00,0.721571,0.745624,0.721571,0.734456
2013-02-06,10:00:00,0.734456,0.734456,0.734456,0.734456
2013-02-07,06:00:00,0.740469,0.752496,0.725007,0.730161
2013-02-07,07:00:00,0.734456,0.734456,0.718994,0.721571
2013-02-07,08:00:00,0.721571,0.721571,0.714699,0.720712
2013-02-07,09:00:00,0.718994,0.725866,0.712981,0.718994
2013-02-07,10:00:00,0.718994,0.718994,0.718994,0.718994
2013-02-10,06:00:00,0.721571,0.736174,0.721571,0.725866
2013-02-10,07:00:00,0.725866,0.725866,0.71384,0.71384
2013-02-10,08:00:00,0.715558,0.720712,0.714699,0.720712
2013-02-10,09:00:00,0.718135,0.721571,0.710404,0.710404
2013-02-10,10:00:00,0.710404,0.710404,0.710404,0.710404
2013-02-11,06:00:00,0.71384,0.721571,0.712981,0.714699
2013-02-11,07:00:00,0.716417,0.717276,0.712122,0.712981
2013-02-11,08:00:00,0.712981,0.716417,0.712122,0.712981
2013-02-11,09:00:00,0.711263,0.712122,0.704391,0.712122
2013-02-11,10:00:00,0.712122,0.712122,0.712122,0.712122
2013-02-12,06:00:00,0.715558,0.715558,0.707827,0.708686
2013-02-12,07:00:00,0.712122,0.712122,0.706109,0.711263
2013-02-12,08:00:00,0.712122,0.717276,0.710404,0.717276
2013-02-12,09:00:00,0.716417,0.723289,0.711263,0.717276
2013-02-12,10:00:00,0.717276,0.717276,0.717276,0.717276
2013-02-13,06:00:00,0.721571,0.750778,0.721571,0.747342
2013-02-13,07:00:00,0.746483,0.753355,0.743906,0.748201
2013-02-13,08:00:00,0.747342,0.747342,0.73102,0.73102
2013-02-13,09:00:00,0.73102,0.737033,0.724148,0.737033
2013-02-13,10:00:00,0.737033,0.737033,0.737033,0.737033
2013-02-14,06:00:00,0.734456,0.74906,0.734456,0.747342
2013-02-14,07:00:00,0.747342,0.772253,0.747342,0.764522
2013-02-14,08:00:00,0.764522,0.767099,0.756791,0.760227
2013-02-14,09:00:00,0.760227,0.760227,0.750778,0.760227
2013-02-14,10:00:00,0.760227,0.760227,0.760227,0.760227
2013-02-17,06:00:00,0.762804,0.787715,0.762804,0.762804
2013-02-17,07:00:00,0.765381,0.769676,0.761086,0.764522
2013-02-17,08:00:00,0.764522,0.773112,0.764522,0.771394
2013-02-17,09:00:00,0.770535,0.773971,0.750778,0.750778
2013-02-17,10:00:00,0.750778,0.750778,0.750778,0.750778
2013-02-18,06:00:00,0.755932,0.755932,0.751637,0.753355
2013-02-18,07:00:00,0.755932,0.755932,0.74906,0.74906
2013-02-18,08:00:00,0.749919,0.749919,0.744765,0.744765
2013-02-18,09:00:00,0.744765,0.746483,0.730161,0.733597
2013-02-18,10:00:00,0.733597,0.733597,0.733597,0.733597
2013-02-19,06:00:00,0.73102,0.743906,0.73102,0.736174
2013-02-19,07:00:00,0.736174,0.738751,0.730161,0.735315
2013-02-19,08:00:00,0.735315,0.735315,0.734456,0.735315
2013-02-19,09:00:00,0.734456,0.746483,0.733597,0.738751
2013-02-19,10:00:00,0.738751,0.738751,0.738751,0.738751
2013-02-20,06:00:00,0.743047,0.759368,0.73961,0.755073
2013-02-20,10:00:00,0.755073,0.755073,0.755073,0.755073
2013-02-21,08:00:00,0.726725,0.726725,0.695801,0.721571
2013-02-21,09:00:00,0.721571,0.721571,0.712981,0.714699
2013-02-21,10:00:00,0.714699,0.714699,0.714699,0.714699
2013-02-24,06:00:00,0.712122,0.717276,0.706109,0.717276
2013-02-24,07:00:00,0.708686,0.716417,0.708686,0.712981
2013-02-24,08:00:00,0.71384,0.717276,0.711263,0.715558
2013-02-24,09:00:00,0.712122,0.725866,0.712122,0.714699
2013-02-24,10:00:00,0.714699,0.714699,0.714699,0.714699
2013-02-25,06:00:00,0.71384,0.717276,0.712981,0.712981
2013-02-25,07:00:00,0.717276,0.717276,0.708686,0.708686
2013-02-25,08:00:00,0.706109,0.706968,0.702673,0.706109
2013-02-25,09:00:00,0.708686,0.708686,0.702673,0.707827
2013-02-25,10:00:00,0.707827,0.707827,0.707827,0.707827
2013-02-26,06:00:00,0.704391,0.706109,0.699237,0.699237
2013-02-26,07:00:00,0.704391,0.706109,0.695801,0.699237
2013-02-26,08:00:00,0.695801,0.695801,0.695801,0.695801
2013-02-26,09:00:00,0.699237,0.702673,0.695801,0.701814
2013-02-26,10:00:00,0.701814,0.701814,0.701814,0.701814
2013-02-27,06:00:00,0.706968,0.706968,0.697519,0.697519
2013-02-27,07:00:00,0.704391,0.704391,0.697519,0.704391
2013-02-27,08:00:00,0.699237,0.704391,0.673466,0.673466
2013-02-27,09:00:00,0.686352,0.695801,0.681198,0.695801
2013-02-27,10:00:00,0.695801,0.695801,0.695801,0.695801
2013-02-28,06:00:00,0.680339,0.686352,0.680339,0.685493
2013-02-28,07:00:00,0.678621,0.682916,0.67003,0.67003
2013-02-28,08:00:00,0.678621,0.678621,0.66144,0.66144
