Date,Retail,Institutional,Foreign,Regional,Local
2010-03-22 00:00:00,-32172192.0,32172192.0000001,42896256.0,26397696.0,-69293952.0
2010-03-23 00:00:00,-106890713.0,106890713.0,85150229.0,28987312.0,-885924723.0
2010-03-24 00:00:00,14034210.36,-14034210.36,21519122.552,-18712280.48,-2806842.07200003
2010-03-25 00:00:00,-31999819.3279999,31999819.3279999,20999881.434,22999870.142,-43999751.576
2010-03-28 00:00:00,-79826665.536,79826665.536,79826665.536,-3326111.064,-76500554.472
2010-03-29 00:00:00,-94596988.4449999,94596988.445,102106233.9195,-43885200.825,-63389734.5249999
2010-03-30 00:00:00,-47128514.1,47128514.1000001,57496787.202,-41473092.408,-16023694.794
2010-03-31 00:00:00,-3245517.0,3245517.0,-8654712.0,2163678.0,6491034.0
2010-04-01 00:00:00,-9135811.99999976,9135812.0,22186972.0,-11746044.0,-11746044.0
2010-04-06 00:00:00,-111007215.0,111007215.0,99794365.0,-28032125.0,-71762240.0
2010-04-07 00:00:00,-129299592.88,129299592.88,150310776.723,-35557388.042,-114753388.681
2010-04-08 00:00:00,-77956884.0294999,77956884.0295,124824750.1795,30307886.777,-140759824.6705
2010-04-11 00:00:00,-97475986.494,97475986.494,234664411.93,-1805110.861,-232859301.069
2010-04-12 00:00:00,-117991705.0,117991705.0,169509210.0,24927825.0,-194437035.0
2010-04-13 00:00:00,33143514.1199999,-33143514.1200001,-59309446.32,-22677141.24,81986587.56
2010-04-14 00:00:00,-49450992.0,49450992.0,80357862.0,-12362748.0,-67995114.0
2010-04-15 00:00:00,84620599.0,-84620599.0,96709256.0,-31085118.0,-65624138.0
2010-04-18 00:00:00,88801854.0000001,-88801854.0000001,-16220130.0,19959652.0,-3739521.0
2010-04-19 00:00:00,103990848.0,-103990848.0,3249714.0,-1083238.0,-2166476.0
2010-04-20 00:00:00,-18108408.0000001,18108408.0,66397496.0,15090340.0000002,-81487836.0000001
2010-04-21 00:00:00,-80567566.5969999,80567566.5969999,120029231.869,-59192497.908,-60836733.9610002
2010-04-22 00:00:00,-16336162.14,16336162.14,23142896.365,6806734.22499999,-35395017.97
2010-04-26 00:00:00,17056733.0,-17056733.0,2438179.0,259726.0,-2697905.0
2010-04-27 00:00:00,9804717.85299993,-7003369.89499998,-42020219.37,-29414153.559,71434372.9289999
2010-04-28 00:00:00,83239050.0000001,-83239050.0,-83239050.0,-66591240.0,133182480.0
2010-04-29 00:00:00,39037875.1999999,-39037875.2,-35735577.6,-26536320.0,62271897.6
2010-05-02 00:00:00,101338545.7105,-101338545.7105,-17857012.46,-46874657.7075,64731670.1675
2010-05-03 00:00:00,-2965326.31980002,2965326.31979996,77174518.323,-52311397.6416,-24863120.6814
2010-05-04 00:00:00,11623956.6618,-11623956.6618,2460385.935,45610087.7106,-48070473.6456
2010-05-05 00:00:00,-1353731.0,1353731.0,255855159.0,-1353731.0,-254501428.0
2010-05-06 00:00:00,38840247.36,-38840247.3600001,-12083632.512,-18125448.768,31935314.4959999
2010-05-09 00:00:00,35991242.656,-35991242.656,-53500495.84,-1848198.9472,53500495.84
2010-05-10 00:00:00,-3700920.15900004,3700920.15900004,33308281.431,370092.015900001,-32074641.378
2010-05-11 00:00:00,22879789.0704,-22879789.0704,-82727385.4814,-10486569.9906,93213955.472
2010-05-12 00:00:00,-48106877.0,48106877.0,3043496.30000001,2258077.9,-5301574.19999993
2010-05-13 00:00:00,-31165387.5344,31165387.5344,21268271.2228,18004328.6094,-39272599.8322001
2010-05-16 00:00:00,-31464151.2,31464151.1999999,422337.599999994,-13409218.8,12986881.1999999
2010-05-17 00:00:00,-59022530.0232,59022530.0232,18673794.8096,32262315.1398,-50936109.9494001
2010-05-18 00:00:00,-35961689.0826001,35961689.0826,40350456.2384,-786047.848800004,-39564408.3896
2010-05-19 00:00:00,-14870569.41,14870569.41,-38663480.466,-17844683.292,55516792.4640001
2010-05-23 00:00:00,-25235558.8064,25235558.8064,14696392.536464,34667348.910292,-49363741.446756
2010-05-24 00:00:00,-26987023.965745,26987023.965745,-10446668.4894939,8604775.5041551,1841892.98533869
2010-05-25 00:00:00,-36889793.43,36889793.4299999,31619822.94,-17566568.3,-14053254.64
2010-05-26 00:00:00,-105857872.884,105857872.884,-41079174.5520001,14219714.268,26859460.2839998
2010-05-27 00:00:00,-85216337.5799999,85216337.58,65332525.478,24144628.981,-89477154.459
2010-05-30 00:00:00,-24839672.0,24839672.0,27008366.44,35654483.04,-62662849.48
2010-05-31 00:00:00,3073966.92800009,-3073966.92800009,285878924.304,24591735.424,-310470659.728
2010-06-01 00:00:00,34625655.96,-34625655.96,-61831528.5,-26381452.16,88212980.66
2010-06-02 00:00:00,5140114.41500008,-5140114.41500002,13364297.479,-64765441.629,50373121.267
2010-06-03 00:00:00,-17995479.9999999,17995480.0,31492090.0,-23394124.0,-8097966.0
2010-06-06 00:00:00,11854782.2592,-11854782.2592,-28649057.1264,26234194.0736,2414863.05280018
2010-06-07 00:00:00,-8216181.95840001,8216181.95840001,-7426164.46239999,19276426.9024,-11850262.4400001
2010-06-08 00:00:00,-15843919.1259,15843919.1259,-9700663.69123501,-9749490.863384,19450154.5546191
2010-06-09 00:00:00,-163037055.828144,163037055.828144,134851470.161112,-75412926.055736,-59438544.105376
2010-06-10 00:00:00,10117297.125,-10117297.125,7419351.22500001,-9442810.65000001,2023459.42500001
2010-06-13 00:00:00,-208403648.912,208403648.912,114285871.984,94117776.928,-208403648.912
2010-06-14 00:00:00,19835068.941,-19835068.941,-85951965.411,56566678.091,29385287.3199999
2010-06-15 00:00:00,-20575839.0000001,20575839.0,-68586130.0,56240626.6,13717226.0
2010-06-16 00:00:00,-84295363.0028999,84295363.0029001,-253337383.49514,23338372.01304,230015129.14233
2010-06-17 00:00:00,-27564631.844,27564631.8440001,27240342.0576,7458665.0872,-34699007.1448002
2010-06-20 00:00:00,-26161717.725,26161717.725,116785907.9244,-4395168.5778,-112390739.3466
2010-06-21 00:00:00,125559758.881,-125559758.881,53319897.607,3439993.39399999,-56759891.0009999
2010-06-22 00:00:00,40901928.1,-40901928.1,-52354467.968,-3272154.248,55626622.216
2010-06-23 00:00:00,-26906252.1,26906252.1,11531250.9,13837501.08,-25368751.98
2010-06-24 00:00:00,21666571.9249999,-21666571.925,-19569806.9,-6989216.75,27257945.325
2010-06-27 00:00:00,239024790.0,-239024790.0,-428474068.0,694057168.0,-265583100.0
2010-06-28 00:00:00,-8438092.78100002,8438092.7809999,11525199.896,9158417.7745,-20683617.6704999
2010-06-29 00:00:00,-40300963.9904,40300963.9904,-8905028.87039998,-2682925.3648,11587954.2352
2010-06-30 00:00:00,41329345.728,-41329345.7279999,-46495513.944,13776448.576,32719065.368
2010-07-04 00:00:00,11678371.848,-11678371.848,-20171733.192,-20171733.192,40343466.384
2010-07-05 00:00:00,-484721.53399998,484721.534000009,21812469.03,-8724987.61199999,-13087481.418
2010-07-06 00:00:00,-27681178.609,27681178.609,21791566.139,-9423379.95200002,-12368186.1869999
2010-07-07 00:00:00,13953890.4719999,-13953890.472,-734415.288000003,5875322.304,-5140907.01600003
2010-07-08 00:00:00,-17175724.725,17175724.725,151833406.569,-8244347.868,-143589058.701
2010-07-11 00:00:00,-621769.056999981,621769.056999981,14922457.368,-4974152.456,-9948304.91199994
2010-07-12 00:00:00,44867898.46,-44867898.4599999,-34241290.93,-14168810.04,48410100.9699999
2010-07-13 00:00:00,-24678725.08,24678725.08,57016364.84,-3403962.08,-53612402.7600001
2010-07-14 00:00:00,-73442051.016,73442051.0159999,19440542.916,10800301.62,-30240844.536
2010-07-15 00:00:00,-1382646.15600002,1382646.15600002,19357046.184,-6913230.78,-12443815.404
2010-07-18 00:00:00,11672346.465,-11672346.4649999,2244682.0125,-3142554.8175,897872.804999948
2010-07-19 00:00:00,8022785.45899999,-8022785.45899999,16045570.918,-3085686.715,-12959884.203
2010-07-20 00:00:00,2506006.30000001,-2506006.30000001,6265015.75,4385511.025,-10650526.7750001
2010-07-21 00:00:00,-64222337.469,64222337.469,-18454694.675,-64222337.469,82677032.144
2010-07-22 00:00:00,-122687035.452,122687035.452,111327124.762,4543964.276,-115871089.038
2010-07-25 00:00:00,-27891603.096,27891603.0960001,-219148310.04,-5312686.304,224460996.344
2010-07-26 00:00:00,-7837332.60000002,7837332.60000002,-6531110.5,7837332.59999999,-1306222.09999991
2010-07-27 00:00:00,-3993474.62,3993474.62,26955953.685,4991843.275,-31947796.96
2010-07-28 00:00:00,-36090699.267,36090699.267,64421161.646712,326289.383168995,-64747451.0298811
2010-07-30 00:00:00,-37546380.81,37546380.8099999,60074209.296,0.0,-60074209.296
2010-08-01 00:00:00,9421381.38700003,-9421381.38700003,35116057.897,8564892.17,-43680950.067
2010-08-02 00:00:00,29741863.69,-29741863.69,-3399070.13600001,-22943723.418,26342793.5539999
2010-08-03 00:00:00,-7784782.51600003,7784782.51600003,63390371.916,-45596583.308,-17793788.608
2010-08-04 00:00:00,-7540750.02399999,7540750.02400017,33933375.108,-13196312.542,-20737062.566
2010-08-05 00:00:00,6235710.50999999,-6235710.50999999,32217837.635,-13510706.105,-18707131.53
2010-08-08 00:00:00,-56952496.4260665,56952496.4260665,48462585.3831,-27228978.38535,-21233606.9977499
2010-08-09 00:00:00,-44341005.896,44341005.896,81627760.854,-14108501.876,-67519258.978
2010-08-11 00:00:00,-16129573.275,16129573.275,-194200062.231,317430002.052,-123229939.821
2010-08-12 00:00:00,-20688450.3,20688450.3,-4925821.5,985164.300000001,3940657.19999999
2010-08-15 00:00:00,-835081.09800002,835081.098000005,7279123.5709,3835805.84348,-11114929.41438
2010-08-16 00:00:00,-1301847.70400003,1301847.704,-12693015.114,13343938.966,-650923.851999998
2010-08-17 00:00:00,-12151046.8765001,12151046.8765,-7290628.1259,29956050.2588,-22665422.1328999
2010-08-18 00:00:00,-18696572.502,18696572.502,87451710.09,-9046728.63,-78404981.46
2010-08-19 00:00:00,-3907688.57999998,3907688.57999998,4993157.63000001,-1302562.86,-3690594.76999998
2010-08-22 00:00:00,-18736403.64,18736403.6400001,17331173.367,-4606032.5615,-12725140.8055
2010-08-23 00:00:00,-64876912.1568,64876912.1568,46628611.96784,14210179.62776,-60838791.5956
2010-08-24 00:00:00,-10375145.442,10375145.442,32278230.264,-3458381.814,-28819848.45
2010-08-25 00:00:00,6943232.01000005,-6943232.01000002,12284179.71,-38454823.44,25636548.9599999
2010-08-26 00:00:00,-73381585.225,73381585.225,94754862.475,-12823966.35,-81930896.125
2010-08-29 00:00:00,-10224377.562,10224377.562,18014379.514,973750.244000003,-18988129.758
2010-08-30 00:00:00,-44308948.08,44308948.08,27693092.55,5538618.51,-33231711.0600001
2010-08-31 00:00:00,-31097460.522,31097460.522,59673505.326,-12607078.59,-47066426.7360001
2010-09-01 00:00:00,-27849909.927,27849909.927,56677009.676,10260493.131,-66937502.807
2010-09-02 00:00:00,6157658.09999996,-6157658.09999999,18137102.04,-5373956.16,-12763145.8799999
2010-09-05 00:00:00,6328099.51000002,-6328099.50999999,2531239.80399999,3796859.706,-6328099.50999999
2010-09-06 00:00:00,26919258.886,-26919258.8859999,22777834.442,76616352.214,-99394186.656
2010-09-07 00:00:00,52992514.944,-52992514.944,-51888504.216,13800134.1,38088370.116
2010-09-08 00:00:00,-17733181.844,17733181.844,39899659.149,3799967.538,-43699626.687
2010-09-13 00:00:00,-69241278.7220001,69241278.722,89024501.214,-899237.386,-88125263.8279999
2010-09-14 00:00:00,-21765608.3499999,21765608.35,6094370.33799997,47884338.37,-53978708.7079999
2010-09-15 00:00:00,38540107.4519999,-38540107.452,-62881227.948,41582747.514,21298480.434
2010-09-16 00:00:00,25489526.88,-25489526.88,3186190.86000001,-8496508.96,5310318.10000002
2010-09-19 00:00:00,-35819256.456,35819256.4560001,103477851.984,-3979917.384,-99497934.5999999
2010-09-20 00:00:00,-34106562.9839999,34106562.984,13117908.84,61216907.92,-74334816.76
2010-09-21 00:00:00,-45373659.328,45373659.3280001,28358537.08,-1417926.854,-26940610.2260001
2010-09-22 00:00:00,-36640964.808,36640964.808,2991099.168,25424342.928,-28415442.0960001
2010-09-23 00:00:00,-52929280.9779999,52929280.978,47176098.263,0.0,-47176098.263
2010-09-26 00:00:00,37513840.245,-37513840.2449999,15184173.4325,-40372037.597,25187864.1645
2010-09-27 00:00:00,4974726.62500003,-4974726.625,1989890.65000001,2984835.975,-4974726.625
2010-09-28 00:00:00,-57739014.744,57739014.744,-19506423.9,-24187965.6359999,43694389.536
2010-09-29 00:00:00,-39657235.248,39657235.248,86312806.128,-54820295.784,-30326121.072
2010-09-30 00:00:00,-24342107.887,24342107.887,-15373962.876,-1281163.57300007,16655126.449
2010-10-03 00:00:00,-19165946.9300001,19165946.93,44229108.3,4422910.83,-48652019.1300001
2010-10-04 00:00:00,-28418523.892,28418523.8920001,102048335.794,-36169030.408,-65879305.386
2010-10-05 00:00:00,-14728072.008,14728072.008,15955411.342,-9818714.67199999,-6136696.66999996
2010-10-07 00:00:00,12884598.9630001,-12884598.9630001,65854616.922,-30064064.247,-35790552.675
2010-10-08 00:00:00,23783836.876,-23783836.876,11192393.824,-3497623.07000005,-7694770.75400001
2010-10-11 00:00:00,-11361928.676,11361928.676,40578316.7,6492530.672,-47070847.372
2010-10-12 00:00:00,-72135894.223,72135894.2229999,-3547666.929,-88691673.2249999,92239340.154
2010-10-13 00:00:00,-45134844.513,45134844.513,102579192.075,34193064.025,-138139978.661
2010-10-14 00:00:00,42672730.848,-42672730.848,61342050.594,-21336365.424,-40005685.17
2010-10-17 00:00:00,-235037780.775,-129525409.225,-13421867.547,-26459503.23,-323348296.384
2010-10-18 00:00:00,47794351.3,-47794351.3,49706125.352,38235481.04,-87941606.392
2010-10-19 00:00:00,155400870.124,-155400870.124,169317365.956,-316600280.178,147282914.222
2010-10-20 00:00:00,-12388165.395,12388165.3949999,-10736410.009,-18169309.246,28905719.255
2010-10-21 00:00:00,-81483374.046,81483374.046,-45030285.657,-30020190.438,75050476.095
2010-10-24 00:00:00,-22120541.1719999,22120541.172,25807298.034,-11060270.586,-14747027.4480001
2010-10-25 00:00:00,-20234720.0799999,20234720.08,16440710.065,-34146090.135,17705380.07
2010-10-26 00:00:00,-10102046.5489999,10102046.5489999,-155860146.756,-5772598.028,161632744.784
2010-10-27 00:00:00,0.0,0.0,-9704230.018,11090548.592,-1386318.574
2010-10-28 00:00:00,11345067.6,-11345067.6,15126756.8,4727111.5,-19853868.3000001
2010-10-31 00:00:00,-1912327.12000001,1912327.12000001,4780817.8,14342453.4,-19123271.1999999
2010-11-01 00:00:00,63452403.4568,-63452403.4568001,51925977.649,-1940091.47260001,-49985886.1764
2010-11-02 00:00:00,-27946769.825,27946769.8250001,181095068.466,-14532320.309,-166562748.157
2010-11-03 00:00:00,2146085.60000002,-2146085.60000002,168789632.44,-18885553.28,-149904079.16
2010-11-04 00:00:00,-7788628.26899993,7788628.26899999,-29423706.794,-56251204.165,85674910.959
2010-11-07 00:00:00,-28709425.225,28709425.2249999,5741885.045,-44786703.3510001,39044818.306
2010-11-08 00:00:00,-47335431.7880001,47335431.788,-13922185.82,-82140896.3380001,96063082.1580001
2010-11-09 00:00:00,-59674396.254,59674396.2539999,-45207875.95,-229656009.826,274863885.776
2010-11-10 00:00:00,-58723127.0510001,58723127.0510001,-18942944.21,-24625827.473,43568771.6830001
2010-11-11 00:00:00,-18338880.408,18338880.408,4584720.102,-39734240.8839998,35149520.782
2010-11-18 00:00:00,-182448093.98,182448093.98,22320777.455,2911405.755,-25232183.2099999
2010-11-21 00:00:00,-83729259.952,83729259.952,57161321.698,38644273.824,-95805595.522
2010-11-22 00:00:00,-44131454.5760001,44131454.576,89265896.756,-9026888.436,-80239008.3199999
2010-11-23 00:00:00,60282442.974,-60282442.9739999,7728518.33000001,-18548443.992,10819925.6620002
2010-11-24 00:00:00,-39891364.726,39891364.726,51165011.279,-104931633.301,53766622.0220001
2010-11-25 00:00:00,18834574.369,-18834574.369,15936947.543,-34771521.912,18834574.369
2010-11-28 00:00:00,308474835.936,-308474835.936,-572564803.392,317351809.632,257432237.184
2010-11-29 00:00:00,-7446211.02999997,7446211.02999997,43188023.974,-19360148.678,-23827875.2959998
2010-11-30 00:00:00,43329920.546,-43329920.546,-41049398.4120001,-13683132.804,54732531.216
2010-12-01 00:00:00,39656373.946,-39656373.946,-41275001.454,11330392.556,29944608.8979999
2010-12-02 00:00:00,-14004897.738,14004897.738,24714525.42,-7414357.626,-17300167.794
2010-12-05 00:00:00,-41547790.6800001,41547790.68,148187120.092,-9694484.492,-138492635.6
2010-12-06 00:00:00,-13586143.557,13586143.557,1940877.65099999,3234796.085,-5175673.736
2010-12-08 00:00:00,-69315602.4910001,69315602.4909999,69315602.491,-22122000.795,-47193601.6959999
2010-12-09 00:00:00,-88469994.204,88469994.2040002,129428324.854,-14744999.034,-114683325.82
2010-12-12 00:00:00,-5709478.28999996,5709478.28999996,170332768.985,-33305290.025,-137027478.96
2010-12-13 00:00:00,-42576759.782,42576759.7820001,83341742.552,13588327.59,-96930070.1420001
2010-12-14 00:00:00,-18716973.338,18716973.3380001,30749313.341,6684633.335,-37433946.676
2010-12-15 00:00:00,26991391.1399999,-26991391.14,21850173.78,84830086.44,-106680260.22
2010-12-16 00:00:00,39188899.52,-39188899.5200001,-23513339.7119999,10776947.368,12736392.344
2010-12-19 00:00:00,18257219.904,-18257219.9039999,20539372.392,-3042869.984,-17496502.408
2010-12-20 00:00:00,-23482492.488,23482492.488,42616375.256,869721.943999998,-43486097.2
2010-12-21 00:00:00,-18722452.4760001,18722452.476,17282263.824,21602829.78,-38885093.604
2010-12-22 00:00:00,-3014987.53499997,3014987.53500003,-16280932.689,5426977.563,10853955.126
2010-12-23 00:00:00,79908190.962,-79908190.962,-4740316.41299999,41308471.599,-36568155.186
2010-12-26 00:00:00,-2700124.61600003,2700124.616,-675031.153999999,-6750311.54,7425342.69399989
2010-12-27 00:00:00,4362929.38000006,-4362929.38,4362929.38000001,-1745171.75199999,-2617757.62800002
2010-12-28 00:00:00,-48833844.9270001,48833844.927,108991479.982,-5661895.064,-103329584.918
2010-12-29 00:00:00,-74249025.188,74249025.188,-257015856.42,-41408110.201,298423966.621
2010-12-30 00:00:00,-46011142.1069999,46011142.107,75224565.667,6573020.30100001,-81797585.968
2011-01-02 00:00:00,-25908419.475,25908419.475,43756441.78,-78876743.735,35120301.955
2011-01-03 00:00:00,-82056210.924,82056210.924,54935937.822,-54935937.822,0.0
2011-01-04 00:00:00,-59124908.8150001,59124908.8150001,92910570.995,-25339246.635,-67571324.3599999
2011-01-05 00:00:00,-204095090.216,204095090.216,171526724.756,-192153356.214,20626631.4580001
2011-01-06 00:00:00,23321395.188,-23321395.1880001,-6663255.76799998,-14437054.164,21100309.932
2011-01-10 00:00:00,79280282.2770001,-79280282.277,-116473501.123,70471362.024,46002139.0990001
2011-01-11 00:00:00,44099428.9680001,-44099428.968,-2449968.27599999,-61249206.9,63699175.1759999
2011-01-12 00:00:00,18604302.805,-18604302.8050001,1691300.25499999,-32134704.845,30443404.59
2011-01-13 00:00:00,-54735440.198,54735440.1980001,53570856.364,-34937515.02,-18633341.344
2011-01-16 00:00:00,-28598129.568,28598129.568,10327102.344,-7943924.88,-2383177.46399999
2011-01-17 00:00:00,-26369421.776,26369421.776,-240620973.706,60979287.857,179641685.849
2011-01-18 00:00:00,64143622.2200001,-64143622.2200001,-227291530.91,55777062.8,171514468.11
2011-01-19 00:00:00,-53367009.344,53367009.3439999,-112798451.568,1212886.57600001,111585564.992
2011-01-20 00:00:00,-51249581.941,51249581.941,78974765.614,-5040942.48599999,-73933823.1280001
2011-01-23 00:00:00,-1675819.29500002,1675819.29500008,38543843.785,23461470.13,-62005313.915
2011-01-24 00:00:00,-51616691.1360001,51616691.1359999,-125815684.644,-79575732.168,205391416.812
2011-01-26 00:00:00,-123272467.668,123272467.668,-7826823.34399998,-27393881.704,35220705.0480001
2011-01-27 00:00:00,-43178435.3249999,43178435.3250001,-50687728.425,-56319698.25,107007426.675
2011-03-23 00:00:00,-2598680.0,2598680.0,-25986800.0,0.0,25986800.0
2011-03-24 00:00:00,118195512.435,-118195512.435,-129452227.905,15008953.96,114443273.945
2011-03-27 00:00:00,198734514.704,-198734514.704,462961085.39,-593945197.354,130984111.964
2011-03-28 00:00:00,-37572600.0,37572600.0,-59730799.9999999,-39499400.0,99230200.0
2011-03-29 00:00:00,-10657085.2692,10657085.2692,70567186.242,-4608469.3056,-65958716.9364
2011-03-30 00:00:00,-47074764.816,47074764.816,42715990.2960001,22665627.504,-65381617.8
2011-03-31 00:00:00,23043465.366,-23043465.366,20421277.9278,-36710624.1348,16289346.207
2011-04-03 00:00:00,6842636.42399991,-6842636.42400003,11579846.256,-11053489.608,-526356.648000002
2011-04-04 00:00:00,13658394.796,-13658394.796,-2375373.00800002,-1781529.75600001,4156902.764
2011-04-05 00:00:00,30629178.434,-30629178.434,-40015539.567,19266741.273,20748798.294
2011-04-06 00:00:00,7589795.26799995,-7589795.26800001,8222278.20700002,22136902.865,-30359181.072
2011-04-07 00:00:00,6922842.49239999,-6922842.49240002,-31769208.698,22854863.5708,8914345.12720004
2011-04-10 00:00:00,22749835.08,-22749835.08,-9099934.03200002,-7583278.36,16683212.392
2011-04-11 00:00:00,38477163.564,-38477163.5639999,-67793097.708,28094436.888,39698660.82
2011-04-12 00:00:00,-13398614.74,13398614.74,9570439.09999999,3349653.685,-12920092.785
2011-04-13 00:00:00,21719838.153,-21719838.153,-27289027.423,0.0,27289027.423
2011-04-14 00:00:00,5319132.24800003,-5319132.248,-35239251.143,-11303156.027,46542407.17
2011-04-17 00:00:00,-6118898.60599995,6118898.60600001,5829491.2395,1198973.3755,-7028464.61500001
2011-04-18 00:00:00,19803501.102,-19803501.102,-19803501.102,7728195.552,12075305.55
2011-04-19 00:00:00,-30151242.342,30151242.342,24352926.507,-18941165.061,-5411761.44600001
2011-04-20 00:00:00,-30965293.1,30965293.1,-7520142.61000001,3538890.64,3981251.96999997
2011-04-21 00:00:00,15664246.111,-15664246.111,-36832146.261,-9313876.066,46146022.327
2011-04-26 00:00:00,-2723222.96999997,2723222.97000001,-12254503.365,-2178578.376,14433081.741
2011-04-27 00:00:00,11518820.3,-11518820.3,-21673569.775,-1394383.51,23067953.285
2011-04-28 00:00:00,6727839.75999996,-6727839.75999999,108486416.13,17324187.382,-125810603.512
2011-05-02 00:00:00,1273296.7938,-1273296.79380003,-20110599.3609,1385646.5109,18724952.85
2011-05-03 00:00:00,-2800822.74599999,2800822.74600002,-20539366.804,16338132.685,4201234.11899996
2011-05-04 00:00:00,12540269.038,-12540269.038,-12540269.0380001,-13680293.496,26220562.534
2011-05-05 00:00:00,1003952.28822002,-1003952.28821999,-2058102.19085103,-6877073.174307,8935175.36515802
2011-05-08 00:00:00,-265154.750100017,265154.750100002,-1234442.66990998,-8588067.73935,9822510.40926001
2011-05-09 00:00:00,-7725225.567983,7725225.56798303,29161496.526337,-16946035.300201,-12215461.226136
2011-05-10 00:00:00,-1077298.77000001,1077298.76999998,5925143.23500001,-5925143.235,0.0
2011-05-11 00:00:00,-30239109.5913,30239109.5913,-14141673.1422,21563544.153,-7421871.0108
2011-05-12 00:00:00,12570959.525,-12570959.525,-61346282.482,27153272.574,34193009.908
2011-05-15 00:00:00,367065.912999988,-367065.913000002,-12847306.955,2569461.391,10277845.564
2011-05-16 00:00:00,-15915286.8145,15915286.8145,-9047279.2265,12481283.0205,-3434003.79399997
2011-05-17 00:00:00,-30707197.5780001,30707197.578,-9667080.71899998,29001242.157,-19334161.438
2011-05-18 00:00:00,-7476392.48320001,7476392.48319998,6679727.71039999,22061486.016,-28741213.7264
2011-05-19 00:00:00,-30777913.5999,30777913.5999,-35236145.4128,33839590.869,1396554.5438
2011-05-22 00:00:00,-67556770.708,67556770.708,22900600.24,18892995.198,-41793595.438
2011-05-23 00:00:00,28977684.8660001,-28977684.866,-36537080.918,-8819295.39399999,45356376.312
2011-05-24 00:00:00,1044403.68599999,-1044403.68600002,-130550460.75,120106423.89,10444036.86
2011-05-25 00:00:00,-66707024.231,66707024.2309999,60472722.901,1246860.266,-61719583.1670001
2011-05-26 00:00:00,-43069972.403,43069972.403,-7714024.90799999,38570124.54,-30856099.632
2011-05-29 00:00:00,14779917.553,-14779917.553,90607320.651,-26346809.551,-64260511.1
2011-05-30 00:00:00,-13057705.704,13057705.704,-11425492.491,43525685.68,-32100193.189
2011-05-31 00:00:00,130915784.496,-130915784.496,-163867376.512,-12468169.952,176335546.464
2011-06-01 00:00:00,50605663.885,-50605663.885,-56860296.5,20469706.74,36390589.76
2011-06-02 00:00:00,77256444.708,-77256444.708,-69387732.747,7868711.961,61519020.786
2011-06-05 00:00:00,-2282715.83399999,2282715.83399999,-15979010.838,28533947.925,-12554937.087
2011-06-06 00:00:00,-2499776.815,2499776.815,-23497902.061,-2999732.178,26497634.239
2011-06-07 00:00:00,32923800.486,-32923800.486,-37191700.549,13413400.198,23778300.351
2011-06-08 00:00:00,11177090.182,-11177090.182,110716.45934999,-1760918.9249,1650202.46555007
2011-06-09 00:00:00,30049027.0,-30049027.0,-42364202.0,4433463.0,37930739.0
2011-06-12 00:00:00,49756122.9298,-49756122.9298,15629074.7585,-27832598.885,12203524.1265
2011-06-13 00:00:00,28042387.576,-28042387.576,-29759268.448,2861468.12,26897800.328
2011-06-14 00:00:00,20002802.948,-20002802.948,-8388272.204,-2581006.832,10969279.036
2011-06-15 00:00:00,34404648.068,-34404648.068,-46518960.768,1938290.032,44580670.736
2011-06-16 00:00:00,54672225.84,-54672225.84,-83375144.406,-5467222.584,88842366.99
2011-06-19 00:00:00,14905726.128,-14905726.128,-1242143.84399998,-3105359.61,4347503.454
2011-06-20 00:00:00,26620347.16,-26620347.16,-34606451.308,-13975682.259,48582133.567
2011-06-21 00:00:00,68316131.712,-68316131.712,-43765021.878,-19213912.044,62978933.922
2011-06-22 00:00:00,48452277.664,-48452277.664,-15573946.392,0.0,15573946.392
2011-06-23 00:00:00,54656203.416,-54656203.4160001,-47697284.3808,24790229.544,22907054.8368003
2011-06-26 00:00:00,22711902.34043,-22711902.34043,-1436635.5707,-1266851.36689,2703486.93758988
2011-06-27 00:00:00,58933208.6249,-58933208.6249,-63913479.7763,9960542.3028,53952937.4735
2011-06-28 00:00:00,34798184.896,-34798184.896,-24181789.504,1179599.488,23002190.016
2011-06-29 00:00:00,-14157339.6859999,14157339.6860001,-12134862.588,12134862.588,0.0
2011-06-30 00:00:00,-15368151.5779999,15368151.578,17732482.59,6501910.283,-24234392.873
2011-07-03 00:00:00,1464945.24800003,-1464945.24800001,15381925.104,-732472.624000001,-14649452.48
2011-07-04 00:00:00,-30385791.502,30385791.502,24379297.833,-2119938.942,-22259358.891
2011-07-05 00:00:00,-416798.362800002,416798.362800002,-5603622.4332,8428589.1144,-2824966.68120003
2011-07-06 00:00:00,-3315659.40240002,3315659.40239999,-2224981.9674,-3184778.1102,5409760.07759994
2011-07-07 00:00:00,-23409683.262,23409683.262,4830569.56199999,-14863290.96,10032721.398
2011-07-10 00:00:00,15552270.006,-15552270.006,-6294966.431,9627595.718,-3332629.287
2011-07-11 00:00:00,31620826.96,-31620826.96,-43645648.48,35629100.8,8016547.68000001
2011-07-12 00:00:00,-24197534.48,24197534.48,-2419753.44800001,9074075.43,-6654321.98199999
2011-07-13 00:00:00,36213782.08,-36213782.08,-44491217.984,-11898814.112,56390032.096
2011-07-14 00:00:00,38045642.438,-38045642.438,-33593492.791,1618963.508,31974529.283
2011-07-17 00:00:00,24057839.8280001,-24057839.828,-13597909.468,2091986.072,11505923.396
2011-07-18 00:00:00,32449000.383,-32449000.383,-33250210.269,10015123.575,23235086.694
